District,Total,1. All types of professional purchasing (total),a. Professional purchasing (agricultural products),b. Professional purchasing (livestock),c. Professional purchasing (plant and animal products),2. Food and colonial goods (exclusively),3. Food products along with non-food items (excluding wine and spirits),"4. Meat, fats, and meat products (exclusively)",5. Catering establishments with and without alcohol,"6. Wine, spirits, and beer (possibly with food and colonial goods)",7. Tobacco monopoly products,8. Textiles,"9. Textiles with clothing, haberdashery, garments, and footwear",10. Ready-made clothing and haberdashery,"11. Garments, garment parts, furs, and fur products",12. Footwear,13. Footwear with leather and shoemaking accessories,14. All types of leather and leather products (excluding footwear),"15. Machinery, tools, and technical goods (excluding agricultural)",16. Building materials and fuels,17. Furniture and all wooden products,"18. Iron, ironware, enameled and aluminum goods (possibly with other goods)","19. Kitchenware, porcelain, faience, glassware, window panes, and mirrors","20. Soap, candles, paints, gasoline, kerosene, mineral oils, lubricants (soap shops)","21. Musical, optical, surgical instruments, photographic equipment and accessories","22. Watchmaking, jewelry, and silver-plated products","23. Electrical equipment, radio equipment, and all lighting accessories",24. Pharmacies,"25. Pharmaceutical warehouses, perfumeries, and cosmetic shops","26. Rubber goods, oilcloth, linoleum, galoshes, tarpaulins, tires, inner tubes, etc.","27. Bookstores, stationery, and paper products (possibly with other goods)","28. Agricultural machinery, tools, and goods",29. Agricultural-commercial syndicates and cooperatives,"30. Banks, exchange offices, and other short- and long-term credit institutions","31. Forwarding, transport, and communication enterprises","32. Other service enterprises (reading rooms, clinics, laundries, bathhouses, garages, dance halls, etc.)","33. Hotels, boarding houses, furnished rooms, lodging houses","34. Theaters, cinemas, and other performances",35. Insurance companies,"36. Offices: commission, trade brokerage, advertising, legal advice, agency, technical, etc.",37. Other enterprises not listed above,38. Cards with no industry/branch specified,ZP. Industrial activities
TORUŃ (MIASTO),189.78272757604796,7.030999111922692,0.0,4.030999111922692,2.0,55.2014942274975,17.07749777980673,10.038748889903365,17.038748889903363,1.0,3.0387488899033643,0.0,3.007749777980673,5.023249333942019,1.0,3.015499555961346,0.0077497779806728955,0.0,0.0,1.0232493339420188,1.0232493339420188,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,10.007749777980672,2.0,0.0,5.061998223845383,3.023249333942019,26.10074711374875,1.0154995559613458,0.0,0.0,3.0,5.0,2.0464986678840376,8.007749777980672
TORUŃSKI,103.6145693513833,4.037701803238898,0.03556361111446247,3.9310109698955107,0.07112722222892494,27.11637019335717,10.289854369226788,5.2516180179567815,5.109363573498932,0.03556361111446247,5.180490795727857,0.0,1.000534548031109,3.1794216996656393,0.07112722222892494,2.0366327071766803,0.9649709369166465,0.0,0.0,3.0727308663222517,3.0727308663222517,0.0,0.07112722222892494,0.0,0.0,0.07112722222892494,0.0,0.0,0.0,0.0,1.0360981591455714,0.03556361111446247,0.03556361111446247,8.039839995363334,3.0371672552077893,12.864694679946567,1.9655054849477553,0.0,0.0,0.07112722222892494,0.0,5.967643677072191,0.9649709369166465
TUCHOLSKI,154.05596994033755,44.32997897687468,0.0,33.293208773703846,9.859018255125168,42.07368687967806,6.2576680741294695,8.202742180848094,4.640909826860411,0.08558386312850429,1.3117971330564688,1.2057911341745722,4.2845547812819404,13.304686607670103,0.028039186128904377,4.3391668487979596,0.9925646287242071,0.028039186128904377,0.08558386312850429,3.4631578788147426,1.5481265866885894,0.08558386312850429,0.08558386312850429,0.014019593064452189,0.0,0.08558386312850429,0.0,0.0,0.25675158938551285,0.0,1.3053945903675286,0.0,0.0,6.031888280356443,7.932899979418145,1.0816184250580692,0.12764264232186084,0.0,0.0,0.14166223538631303,0.3563550455784693,0.36890833390113037,0.042058779193356564
WĄBRZESKI,145.94524691447276,24.481138192105107,1.8831644763157775,11.298986857894665,11.298986857894665,42.371200717105,11.298986857894665,2.824746714473666,6.591075667105222,1.8831644763157775,0.9415822381578888,0.9415822381578888,0.9415822381578888,2.824746714473666,0.9415822381578888,6.591075667105222,2.824746714473666,1.8831644763157775,0.0,2.824746714473666,1.8831644763157775,0.9415822381578888,0.9415822381578888,0.9415822381578888,0.9415822381578888,1.8831644763157775,0.0,0.0,0.0,0.0,1.8831644763157775,1.8831644763157775,0.0,7.53265790526311,1.8831644763157775,3.766328952631555,5.649493428947332,0.0,0.0,1.8831644763157775,1.8831644763157775,1.8831644763157775,1.8831644763157775
MORSKI,59.44086762317485,9.14937839768955,0.6457482786607573,3.431840201901435,4.805893567090575,19.839457116298078,3.6663377812186506,5.04039114640779,0.0,0.0,2.9826043096954957,0.0,0.07597038572479498,0.3038815428991799,0.0,0.03798519286239749,0.0,0.0,0.0,0.07597038572479498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03798519286239749,0.0,2.026388065992728,0.03798519286239749,0.03798519286239749,2.3682548017543055,5.084962761413018,4.014790939123058,0.9942014365651652,0.0,0.0,0.03798519286239749,1.0321866294275628,2.5961659589286903,0.22791115717438493
GDYNIA (MIASTO),319.2957267351766,7.028992817174174,0.0,0.011597126869669544,4.017395690304505,123.11017270526186,24.017395690304504,36.02319425373934,4.0,0.0,5.017395690304505,1.0,16.0,24.0,0.0,3.0,4.0,2.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0115971268696695,0.0,0.0,1.0115971268696695,41.02899281717417,7.023194253739339,1.0057985634348348,0.0,0.0,0.0,4.005798563434835,4.0115971268696695,10.0
BYDGOSKI,119.69217921459365,11.969217921459364,1.9948696535765609,6.982043787517963,2.992304480364841,56.85378512693198,2.992304480364841,2.992304480364841,3.9897393071531218,0.0,1.9948696535765609,0.0,0.9974348267882804,6.982043787517963,0.9974348267882804,2.992304480364841,0.0,0.0,0.9974348267882804,3.9897393071531218,0.0,0.0,0.0,0.9974348267882804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974348267882804,0.0,8.976913441094524,1.9948696535765609,1.9948696535765609,3.9897393071531218,0.9974348267882804,0.0,0.0,0.0,1.9948696535765609,0.9974348267882804
BYDGOSZCZ (MIASTO),542.3078207854063,12.030782078540634,0.005130346423438959,5.017956212482036,2.0076955196351585,188.146214873068,59.007695519635156,49.007695519635156,13.010260692846877,2.0,17.00513034642344,10.0,9.00256517321172,32.017956212482034,7.002565173211719,4.007695519635158,0.0,2.0,1.0025651732117196,6.010260692846878,9.0,2.0,4.0,2.0025651732117193,0.0,1.0,0.0,0.0,7.0,0.0,21.0,3.0025651732117193,0.0,8.023086558905476,15.005130346423439,5.005130346423439,11.010260692846877,0.0025651732117194796,0.0,4.0,10.0,29.00513034642344,22.00256517321172
CHODZIESKI,216.0,48.0,0.0,26.0,21.0,72.0,3.0,12.0,3.0,1.0,3.0,6.0,4.0,6.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,10.0,5.0,0.0,4.0,0.0,0.0,1.0,4.0,4.0,0.0
CZARNKOWSKI,142.79238617860042,17.649729224597387,0.21197833796779098,7.8479133518711635,8.377859196790642,46.02758842138803,11.529945844919478,9.437750886629596,6.105989168983895,1.0,1.0,0.0,4.317967506951686,8.16588085882285,0.10598916898389549,5.105989168983895,0.21197833796779098,0.10598916898389549,0.21197833796779098,6.635935013903373,4.317967506951686,0.10598916898389549,0.21197833796779098,0.10598916898389549,0.0,0.0,0.0,0.0,3.1059891689838954,0.0,1.3179675069516865,0.0,0.0,6.95390252085506,2.3179675069516863,0.0,2.211978337967791,0.0,0.0,0.0,0.21197833796779098,4.317967506951686,0.0
GNIEŹNIEŃSKI,105.05341357880019,22.857771983954127,2.9997855887205347,14.404710717264177,4.3087059891775725,40.66392214969671,0.22058676047553008,7.853597010589893,1.7130292377456662,0.037490699206889855,0.059128657340594984,0.08169325441088762,0.08169325441088762,1.3305583585907423,0.0009642028434200663,1.2310839574198298,0.08265745725430769,0.018745349603444927,0.0629479048074427,3.6586532616168648,0.06391210765086276,0.0,1.2459724956495946,0.0,0.0,0.0629479048074427,0.0009642028434200663,0.0,1.1258243391883969,0.0,1.1642792412387069,0.0,0.0,16.13875174599108,3.5288635966874615,0.19077212010916822,0.19173632295258827,0.0,0.0,0.037490699206889855,0.08362166009772776,1.2637536424096192,0.0
GOSTYŃSKI,235.7092427758957,39.97527873047332,3.152699895496474,26.88634489732957,7.646753287387217,46.92383019699492,28.488476972634988,11.405276764139344,8.44746124486266,2.126705972637332,4.11980377068456,1.4601863952383796,14.76222818095397,12.571443297242952,0.019472483218481336,6.477952932020015,2.2844184522427318,2.0033066376720803,1.1299207746059121,18.340164722037297,3.014459899109555,3.1183867508563257,0.21197070547964175,0.1577124796054001,0.0,1.139657016215153,0.0,0.0,0.0,0.0,2.486652916113133,2.9903555940942597,0.0,7.632450609656836,5.678770376062181,2.0227791208905614,0.19249822226116042,0.0,0.0,2.294154693851973,3.251522327430818,0.9819445366097528,0.0
INOWROCŁAWSKI,23.766004014689,1.9805003345574166,0.0,1.9805003345574166,0.0,5.94150100367225,0.0,1.9805003345574166,0.0,0.0,0.0,0.0,0.0,1.9805003345574166,0.0,0.0,0.0,0.0,0.0,1.9805003345574166,0.0,0.0,0.9902501672787083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.951250836393541,0.0,2.970750501836125,0.9902501672787083,0.0,0.0,0.0,0.0,0.0,0.0
JAROCIŃSKI,274.23133369907714,23.902984447603174,2.0,9.373133970058959,5.686566985029479,68.29850477544218,38.4328349251474,16.68656698502948,6.216417462573697,0.0,2.686566985029479,2.0,6.0,10.746267940117916,5.529850477544218,10.059700955088436,1.0,3.686566985029479,1.0,16.059700955088438,9.216417462573698,2.0,4.84328349251474,1.8432834925147394,0.0,0.8432834925147394,0.0,0.0,1.8432834925147394,0.0,1.0,2.686566985029479,0.0,13.216417462573698,8.0,7.373133970058958,2.8432834925147397,0.0,0.0,0.8432834925147394,1.8432834925147394,3.529850477544218,1.0
KĘPIŃSKI,363.34340695399044,83.27223975095009,5.563611987547505,42.50889590038004,34.199731863022556,120.27223975095009,22.25444795019002,22.818059937737523,9.12722397509501,0.0,1.7818059937737525,4.3454179813212575,10.818059937737525,27.50889590038004,1.0,10.599865931511278,1.563611987547505,2.3454179813212575,0.0,23.90902996886876,2.563611987547505,0.0,0.0,1.7818059937737525,0.0,0.0,0.0,0.0,1.0,0.0,4.909029968868762,0.0,0.0,1.0,3.3454179813212575,2.0,0.0,0.0,0.0,0.0,4.12722397509501,1.0,1.0
KOŚCIAŃSKI,279.879477663937,81.23351572446872,1.9399826560559645,19.668289048198073,49.07608843510992,62.91025707806741,16.035135630208472,17.01417988417441,0.0,1.857255921792329,4.546208480899232,0.971801913215573,5.449768341351895,21.502449639070736,0.007242340750363015,13.775109548223512,1.8608770921675106,1.9327403153056015,0.0,1.8789829440434183,8.192478271720981,0.9681807428403915,2.9009210581459928,0.0036211703751815073,0.0,0.8963175197023007,0.0,0.0,0.8926963493271192,0.0,3.865480630611203,2.89367871739563,0.0,7.60171949644695,10.416292649954126,1.9399826560559645,3.786375066722749,0.0,0.0,0.971801913215573,0.8963175197023007,2.6780890479813575,0.0
KROTOSZYŃSKI,314.43506202361414,41.09381284770857,1.0174260493667882,19.861863535548316,17.114396069745204,95.54583067171367,23.274387686716146,15.470212969660201,11.317807628511574,1.9347249056853142,4.017426049366788,5.556071286011521,16.241711193412876,27.60293876371988,2.082701143681474,8.556071286011521,3.704047524007681,2.0,0.9347249056853144,4.57349733537831,5.082701143681474,1.9347249056853142,0.9347249056853144,0.9347249056853144,1.0,1.9347249056853142,0.0,0.0,0.08270114368147384,0.0,4.556071286011521,2.0,0.0,11.656198479059784,9.656198479059784,0.0,0.8520237620038406,0.0,0.0,2.786748667689155,3.786748667689155,3.3308045747258954,0.08270114368147384
LESZCZYŃSKI,264.4308350605923,67.17363114967226,0.0411995322262462,29.36068031480338,32.458449990838524,80.80789309725246,7.8704193312816395,7.8910190973947625,9.0,0.12790341678600395,3.4498143688046463,1.0205997661131232,8.557118019477528,12.34083346619941,1.0,10.176035337294424,4.127903416786004,1.0411995322262462,1.0,4.127903416786004,2.7923250869364122,1.0205997661131232,0.0617992983393693,1.0,1.0,1.1073036506728808,0.0,0.0,0.10730365067288085,0.0,2.0823990644524923,1.0617992983393694,0.0,4.3382058980245,16.486709080923628,7.041199532226246,1.1691029490122502,0.0,0.0,1.0205997661131232,3.107303650672881,1.3219109520186425,1.0
MIĘDZYCHODZKI,95.0,15.0,2.0,1.0,11.0,28.0,4.0,3.0,1.0,0.0,5.0,0.0,4.0,11.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
MOGILEŃSKI,253.7763227642415,29.581462030495423,1.0002144112794655,20.968173589391014,3.7420970001676204,83.09794801804733,7.870905559230833,24.774031635251845,26.290052046196067,1.0,1.0,0.9354527796154165,4.935452779615416,10.741882588888155,0.0,2.806429809272738,0.9354527796154165,0.0,0.9354527796154165,13.612931088971965,1.9354527796154164,0.0,3.806429809272738,0.0,0.0,2.9354527796154164,0.0,0.0,2.870977029657322,0.0,2.870977029657322,0.0,0.0,5.0011435268238165,12.483836648202796,2.8063583388462496,6.80635833884625,0.0,0.0,0.0,0.9354527796154165,2.806429809272738,1.0
NOWOTOMYSKI,367.23270912731596,76.74752987533086,0.9879776131109931,17.91584329177695,46.879776131109935,98.4589925899947,15.903820904887944,31.819664196664895,5.987977613110993,2.0,1.0,2.975955226221986,7.975955226221986,15.903820904887944,3.987977613110993,17.891798517998936,0.0,2.9639328393329794,1.0,11.891798517998938,7.939888065554966,2.0,1.0,0.9879776131109931,0.0,0.9879776131109931,0.0,0.0,2.0,0.0,7.951910452443972,2.0,0.0,17.0,10.903820904887944,0.0,3.975955226221986,0.0,0.0,4.987977613110993,3.0,5.987977613110993,0.0
OBORNICKI,140.63149693913235,23.229877779873323,1.7880216620322091,7.890956531884232,11.727693643745843,37.31491819560067,4.6459755559746645,21.7936989196294,0.9291951111949329,0.07036856035765666,0.105552840536485,0.03518428017882833,2.717216773227142,9.974856261892464,0.8940108310161046,0.9643793913737613,1.8232059422110374,0.9291951111949329,1.7880216620322091,5.891829188779052,2.6820324930483137,0.8940108310161046,1.893574502568694,0.8940108310161046,0.0,0.0,0.0,0.0,0.8940108310161046,0.0,2.75240105340597,0.0,0.0,8.29238744039674,2.717216773227142,0.0,1.7880216620322091,0.0,0.0,0.07036856035765666,1.8232059422110374,2.822769613763627,0.0
OSTROWSKI (OSTRÓW WIELKOPOLSKI),466.12554776585984,72.10322433578041,6.270985725089547,22.96015411802037,37.96347141622965,128.63258914008225,41.410590819988684,50.841350203603525,20.74664598183508,1.917298856318526,10.366224733833821,0.6545820186787429,12.016537774899529,27.66213501582057,6.387448378774308,9.340433113400287,5.436388012452495,0.9680150336492641,1.917298856318526,8.865866788679854,6.1372694061973245,0.9172988563185261,2.074015363803787,1.2922093700300343,0.0,3.074015363803787,0.0,0.0,1.0740153638037868,0.0,4.0909700311312385,1.3134330149705211,0.0,6.535479106381882,4.4064785876343215,15.626866029941043,3.156716507485261,0.0,0.0,2.074015363803787,2.9467913887087773,12.139344947729885,0.9172988563185261
POZNAŃ (MIASTO),1235.0,21.0,0.0,4.0,1.0,381.0,30.0,186.0,20.0,0.0,23.0,5.0,10.0,84.0,7.0,15.0,1.0,0.0,5.0,26.0,9.0,5.0,2.0,5.0,0.0,2.0,2.0,0.0,8.0,0.0,27.0,0.0,0.0,13.0,190.0,17.0,17.0,0.0,0.0,9.0,23.0,92.0,65.0
RAWICKI,221.8638691655129,61.686107608829396,2.0541663901707414,40.487497511536674,14.108332780341483,55.70416307221964,12.487497511536674,10.180554633902473,3.1444437071219777,0.03611092678049439,2.072221853560989,0.018055463390247196,15.234721024073213,9.198610097292718,2.0,4.108332780341483,0.03611092678049439,1.0361109267804944,0.018055463390247196,6.3249983410244495,2.0541663901707414,0.05416639017074159,4.0,2.0,0.0,0.018055463390247196,0.0,0.0,0.0,2.0,4.036110926780494,0.05416639017074159,0.0,9.12638824373173,4.090277316951236,0.03611092678049439,4.0,0.0,0.0,1.0361109267804944,1.0541663901707417,5.018055463390247,0.0
SZAMOTULSKI,205.0,52.0,0.0,13.0,33.0,44.0,9.0,10.0,2.0,0.0,17.0,1.0,4.0,10.0,4.0,2.0,0.0,0.0,1.0,8.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,7.0,11.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0
SZUBIŃSKI,138.0,40.0,5.0,24.0,9.0,34.0,3.0,5.0,1.0,3.0,1.0,1.0,3.0,6.0,1.0,2.0,0.0,1.0,0.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,13.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ŚREDZKI,194.0,63.0,3.0,51.0,9.0,48.0,8.0,4.0,1.0,0.0,1.0,1.0,4.0,6.0,0.0,8.0,0.0,0.0,0.0,8.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,8.0,10.0,9.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
ŚREMSKI,222.98122489152058,32.55920540451407,2.9599277640467334,7.893140704124622,18.746209172295977,80.90469221727739,18.746209172295977,22.69277952435829,0.0,0.0,2.9599277640467334,1.9732851760311556,5.919855528093467,9.866425880155777,1.9732851760311556,6.906498116109045,0.9866425880155778,0.9866425880155778,0.0,5.919855528093467,3.946570352062311,0.9866425880155778,1.9732851760311556,0.9866425880155778,0.0,0.9866425880155778,0.0,0.0,0.0,0.0,1.9732851760311556,0.0,0.0,7.893140704124622,5.919855528093467,2.9599277640467334,0.0,0.0,0.0,1.9732851760311556,0.9866425880155778,0.0,0.0
WĄGROWIECKI,134.0,21.0,0.0,14.0,6.0,28.0,22.0,7.0,1.0,1.0,2.0,0.0,5.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,16.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
WOLSZTYŃSKI,179.0,60.0,2.0,20.0,35.0,57.0,4.0,4.0,1.0,0.0,1.0,0.0,13.0,9.0,1.0,7.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
WRZESIŃSKI,140.0,25.0,1.0,12.0,10.0,34.0,2.0,4.0,19.0,0.0,0.0,2.0,7.0,10.0,3.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
WYRZYSKI,148.0,18.0,3.0,1.0,11.0,55.0,4.0,2.0,6.0,0.0,3.0,0.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,9.0,10.0,16.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0
ŻNIŃSKI,107.12553242328516,6.029399725636574,0.0,5.0207680350171495,1.0054330594651426,55.01893804458322,1.0022344283108613,2.0284585902788326,2.0156640656617073,0.0,2.9971073914697395,0.001599315577140672,0.001599315577140672,4.002540450934882,0.9990357971565799,4.999976932514321,1.0006351127337205,0.0,0.001599315577140672,0.009595893462844032,1.0006351127337205,0.0,1.0038337438880018,0.0,0.0,0.001599315577140672,0.9990357971565799,0.0,0.003198631154281344,0.0,1.0022344283108613,0.0,0.0,8.991322174409218,7.006045104713184,2.0028695410445816,3.0019053382011616,0.0,0.0,0.0,1.9996709098903005,0.004797946731422016,0.0
POZNAŃSKI,201.38813898862438,23.904229380112316,0.01202238688900699,19.95163448279531,2.95843497954325,90.41769258068936,4.82653094620069,33.29279876095554,0.9580927571067338,1.8921407404354535,2.83821111065318,0.9701151439957407,0.9701151439957407,3.880460575982963,0.01202238688900699,2.0003422224365166,0.9460703702177268,0.9821375308847478,0.0,14.299257035266965,0.06011193444503495,0.0,2.83821111065318,0.01202238688900699,0.0,0.01202238688900699,0.0,0.0,0.0,0.0,1.9402302879914815,0.0,0.0,6.622492591524088,1.0422494653297827,0.0,0.02404477377801398,0.0,0.0,1.9041631273244606,0.9460703702177268,3.796303867759914,0.0
GNIEZNO (MIASTO),130.0,9.0,3.0,2.0,2.0,32.0,5.0,0.0,1.0,0.0,5.0,0.0,9.0,13.0,4.0,9.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,6.0,9.0,1.0,7.0,0.0,0.0,4.0,2.0,2.0,1.0
INOWROCŁAW (MIASTO),169.233995985311,19.019499665442584,0.0,15.019499665442583,3.0,49.05849899632775,11.0,2.0194996654425834,1.0,0.0,1.0,0.0,2.0,16.019499665442584,1.0,12.0,0.0,1.0,0.0,2.0194996654425834,5.0,2.0,3.0097498327212917,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0487491636064583,18.0,7.029249498163875,1.0097498327212917,0.0,0.0,1.0,1.0,6.0,1.0
DOLIŃSKI,611.0660489744674,48.69432577765287,4.773953507613027,19.095814030452107,5.728744209135632,218.64707064867662,70.6545119126728,38.191628060904215,46.78474437460766,0.0,63.01618630049195,15.276651224361686,4.773953507613027,11.457488418271264,9.547907015226054,3.8191628060904215,4.773953507613027,2.864372104567816,0.0,7.638325612180843,0.9547907015226054,4.773953507613027,5.728744209135632,6.683534910658238,0.0,1.9095814030452107,0.0,0.0,0.9547907015226054,0.0,7.638325612180843,2.864372104567816,0.0,2.864372104567816,2.864372104567816,3.8191628060904215,3.8191628060904215,0.0,0.0,1.9095814030452107,0.9547907015226054,17.186232627406895,0.0
HORODEŃSKI,695.6708212821467,69.17735057567565,50.66510183007231,4.871644406737722,10.717617694822987,242.60789145553855,59.43406176220021,39.94748413524932,26.306879796383697,5.845973288085267,116.91946576170533,37.02449749120669,4.871644406737722,4.871644406737722,6.820302169432811,2.9229866440426333,6.820302169432811,10.717617694822987,0.0,24.35822203368861,0.9743288813475444,7.794631050780355,5.845973288085267,3.8973155253901774,0.0,0.9743288813475444,0.0,0.0,0.0,0.0,1.9486577626950887,1.9486577626950887,0.0,0.0,0.0,1.9486577626950887,0.0,0.0,0.0,0.9743288813475444,1.9486577626950887,8.768959932127899,0.0
KAŁUSKI,169.0,5.0,4.0,0.0,1.0,50.0,11.0,16.0,4.0,1.0,33.0,11.0,1.0,8.0,5.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KOŁOMYJSKI,773.3291787178533,79.82264942432435,33.33489816992769,20.128355593262278,7.282382305177012,287.39210854446145,50.56593823779979,67.05251586475067,6.693120203616302,1.1540267119147338,110.08053423829467,37.97550250879331,1.1283555932622782,8.128355593262278,14.17969783056719,1.077013355957367,4.179697830567189,13.282382305177013,1.0,10.641777966311391,2.025671118652456,11.205368949219645,10.154026711914733,7.1026844746098226,1.0,1.0256711186524556,0.0,0.0,0.0,0.0,8.051342237304912,5.051342237304912,0.0,2.0,0.0,3.0513422373049113,2.0,0.0,0.0,0.025671118652455638,5.051342237304912,21.2310400678721,0.0
KOSOWSKI (KOSÓW HUCULSKI),406.0,22.0,8.0,9.0,3.0,167.0,11.0,31.0,15.0,0.0,80.0,9.0,0.0,0.0,1.0,6.0,0.0,4.0,0.0,21.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,12.0,0.0
NADWÓRNIAŃSKI,649.209879545895,49.092869633028755,6.663930444954314,8.327860889908628,5.77321740825719,207.10365261468695,63.50539149082908,50.86608704128595,37.655721779817256,1.0,126.05182630734348,21.31144355963451,10.109286963302877,2.554643481651438,5.663930444954314,0.0,3.663930444954314,4.663930444954314,0.0,17.77321740825719,1.109286963302876,10.101078298165817,6.77321740825719,2.218573926605752,0.0,0.0,0.0,1.0,0.0,0.0,5.554643481651438,1.0,0.0,2.0,5.109286963302876,1.5546434816514378,2.0,0.0,0.0,0.0,1.5546434816514378,8.218573926605751,0.0
ROHATYŃSKI,908.0,67.0,45.0,16.0,6.0,196.0,103.0,34.0,9.0,2.0,100.0,68.0,5.0,14.0,10.0,196.0,13.0,21.0,0.0,25.0,2.0,7.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0
STANISŁAWOWSKI,1202.0787648750145,63.89325062241105,23.94653997808351,8.889634432494136,9.384937101742024,401.4801455702581,160.53005672263933,110.78385626694399,24.644507004514182,1.0135901705347883,100.50902658364035,72.20259804324753,9.980916694022396,28.617101198882562,29.475706358091863,2.021007772085232,6.485614024774508,11.405265440285726,1.0,75.45413298698206,3.9796716614562975,14.050903642849052,17.452887954415964,10.781426073394249,0.0,10.0,0.0,0.0,1.0135901705347883,0.0,5.466364290433793,4.0,0.0,13.088958624759172,1.8907130366971243,6.445356518348562,3.0345979426200205,0.0,0.0,3.021007772085232,1.4453565183485622,6.911155209757786,1.0
STRYJSKI,746.8346926240035,64.24078546211777,4.7789354180357275,7.54922304947144,11.885576819362985,262.57811475094115,65.95980911582582,48.037013996093016,31.33811983109206,2.030716051424931,95.70391257930417,28.829126626935825,6.226046492386973,20.81895604455311,14.697821396173392,1.7644421709832638,9.348910698086696,7.4735044611064225,1.0,16.914563313467912,2.106641401327256,9.348910698086696,5.5169842022638145,4.347181140766693,0.0,4.090418596954789,0.0,0.0,0.04520929847739464,0.0,14.392390439244087,1.135627895432184,0.0,1.2277760497069763,0.13562789543218393,1.1808371939095785,2.1808371939095785,0.0,0.0,0.09041859695478928,3.0759253499023256,20.99806368114269,0.0
ŚNIATYŃSKI,454.0,38.0,16.0,17.0,5.0,180.0,49.0,48.0,15.0,1.0,33.0,10.0,0.0,1.0,7.0,3.0,4.0,2.0,0.0,28.0,1.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,4.0,6.0,0.0
TŁUMACKI,492.2185049031407,47.34767181433017,27.61947522502593,9.864098294652118,9.864098294652118,139.08378595459487,61.15740942684313,37.483573519678046,20.71460641876945,0.9864098294652118,62.14381925630835,27.61947522502593,4.932049147326059,10.85050812411733,6.9048688062564825,0.9864098294652118,4.932049147326059,3.9456393178608473,0.0,13.809737612512965,5.918458976791271,8.877688465186907,14.796147441978178,0.0,0.0,0.0,0.0,0.0,0.9864098294652118,0.0,0.9864098294652118,0.0,0.0,5.918458976791271,0.0,0.0,1.9728196589304237,0.0,0.0,0.9864098294652118,0.0,8.877688465186907,0.0
