District,Roman Catholic,% Roman Catholic,Greek Catholic,% Greek Catholic,Orthodox,% Orthodox,Evangelical,% Evangelical,Mosaic (Jewish),% Mosaic (Jewish),Other Christian denominations,% Other Christian,Other or unknown,% Other
MIŃSKI,88582.0,0.797080975,23.0,0.000206959,71.0,0.000638874,815.0,0.007333555,14896.0,0.134037595,6594.0,0.059334311,152.0,0.001367731
MŁAWSKI,94385.0,0.915195237,29.0,0.000281196,42.0,0.000407249,694.0,0.006729305,7782.0,0.075457428,15.0,0.000145446,184.0,0.001784139
NIESZAWSKI,103687.0,0.879642669,40.0,0.000339345,189.0,0.001603407,9616.0,0.081578635,3935.0,0.033383104,108.0,0.000916233,299.0,0.002536607
PŁOCKI,109217.0,0.852298976,43.0,0.00033556,316.0,0.002465976,4579.0,0.035733238,11591.0,0.090452928,2263.0,0.01765982,135.0,0.001053502
PŁOŃSKI,71436.0,0.877333464,42.0,0.000515818,26.0,0.000319316,1785.0,0.021922283,6736.0,0.082727451,1201.0,0.014749951,198.0,0.002431715
PRZASNYCKI,65288.0,0.944587517,24.0,0.000347232,30.0,0.00043404,87.0,0.001258717,3540.0,0.05121676,2.0,2.8936e-05,147.0,0.002126798
PUŁTUSKI,98668.0,0.834070179,29.0,0.000245146,68.0,0.000574824,1635.0,0.013821145,17398.0,0.147070509,355.0,0.003000921,144.0,0.001217275
RADZYMIŃSKI,86059.0,0.884125419,25.0,0.000256837,326.0,0.003349154,1514.0,0.015554049,9141.0,0.093909881,47.0,0.000482854,226.0,0.002321806
RAWSKI (RAWA MAZOWIECKA),83530.0,0.892872413,12.0,0.000128271,43.0,0.000459637,2778.0,0.029694715,7033.0,0.075177441,8.0,8.55139e-05,148.0,0.001582008
RYPIŃSKI,73027.0,0.843199741,35.0,0.000404124,88.0,0.001016084,8084.0,0.093341185,4864.0,0.056161742,367.0,0.004237533,142.0,0.00163959
SIERPECKI,72470.0,0.871368796,38.0,0.000456907,28.0,0.000336668,2737.0,0.032909292,7574.0,0.09106868,189.0,0.002272509,132.0,0.001587149
SKIERNIEWICKI,64533.0,0.908339785,38.0,0.000534872,40.0,0.000563023,1397.0,0.019663593,4558.0,0.064156521,373.0,0.005250194,106.0,0.001492012
SOCHACZEWSKI,65804.0,0.875274338,34.0,0.000452242,66.0,0.000877881,5123.0,0.068142217,3853.0,0.051249651,147.0,0.001955281,154.0,0.00204839
WARSZAWSKI,276510.0,0.848002895,228.0,0.000699232,2144.0,0.006575235,9689.0,0.029714296,35736.0,0.109595427,867.0,0.002658922,898.0,0.002753993
WŁOCŁAWSKI,124034.0,0.839281123,51.0,0.000345094,249.0,0.001684869,8055.0,0.054504486,15042.0,0.101782307,82.0,0.000554856,273.0,0.001847266
DUBIEŃSKI,27638.0,0.121909585,838.0,0.003696368,172674.0,0.761654809,3545.0,0.015636785,18227.0,0.08039822,3664.0,0.016161687,123.0,0.000542546
HOROCHOWSKI,17675.0,0.144823631,2060.0,0.01687902,85273.0,0.698701299,5199.0,0.042599041,10112.0,0.082854685,1672.0,0.013699865,54.0,0.00044246
KOWELSKI,35191.0,0.137952527,2412.0,0.009455301,185305.0,0.726415649,3398.0,0.013320528,26719.0,0.104741371,1833.0,0.007185558,237.0,0.000929066
KRZEMIENIECKI,25082.0,0.103204516,716.0,0.002946114,194517.0,0.800376082,1198.0,0.004929392,18751.0,0.077154449,2571.0,0.010578854,197.0,0.000810593
LUBOMELSKI,10998.0,0.128621049,107.0,0.00125136,65578.0,0.766931362,930.0,0.010876303,6861.0,0.080239045,931.0,0.010887997,102.0,0.001192885
ŁUCKI,55802.0,0.191888035,916.0,0.003149877,176461.0,0.606801809,18982.0,0.065273981,34354.0,0.118134145,4110.0,0.014133182,180.0,0.000618971
RÓWIEŃSKI,36444.0,0.144168806,501.0,0.001981906,166469.0,0.658534656,7752.0,0.030666134,37713.0,0.149188843,3686.0,0.014581446,222.0,0.00087821
WŁODZIMIERSKI,38483.0,0.255915251,1636.0,0.01087954,88005.0,0.5852408,2965.0,0.019717504,17331.0,0.115252637,1926.0,0.012808065,28.0,0.000186202
KOSTOPOLSKI,34450.0,0.215849425,1303.0,0.008164058,102609.0,0.642905477,6694.0,0.04194183,10786.0,0.067580607,3643.0,0.022825529,117.0,0.000733074
ZDOŁBUNOWSKI,17901.0,0.151275204,198.0,0.00167323,86750.0,0.733094461,1064.0,0.008991499,10850.0,0.091689624,1438.0,0.012152044,133.0,0.001123937
SARNEŃSKI,28192.0,0.155512897,450.0,0.002482293,132241.0,0.729468679,1700.0,0.009377551,16088.0,0.088744732,2478.0,0.01366916,135.0,0.000744688
OSZMIAŃSKI,81062.93238422534,0.774891335018052,28.89091716922335,0.0002761722621746983,15039.216744365369,0.14376187031762733,65.75174252306005,0.0006285298729246387,7029.459018828964,0.06719553223648218,754.1525619690372,0.007209044959952856,238.1010070153235,0.0022760394056922156
ŚWIĘCIAŃSKI,117524.0,0.861139403,45.0,0.000329731,1933.0,0.014163766,188.0,0.001377542,7678.0,0.056259388,8687.0,0.063652684,420.0,0.003077487
WILNO (MIASTO),125999.0,0.0,277.0,0.0,9321.0,0.0,975.0,0.0,55006.0,0.0,0.0,0.0,0.0,0.0
DZIŚNIEŃSKI,56895.0,0.355847291,132.0,0.000825588,87986.0,0.550304592,356.0,0.002226586,11948.0,0.074728244,2174.0,0.013597188,395.0,0.00247051
WILEJSKI,53168.0,0.405645838,110.0,0.000839246,70554.0,0.538292515,293.0,0.002235447,6113.0,0.0466392,611.0,0.004661631,221.0,0.001686122
WILEŃSKO-TROCKI,201359.06761577466,0.940358132981948,123.10908283077664,0.0005745437378253017,2921.7832556346293,0.013901185682372651,456.24825747693995,0.0021285251270753616,6639.540981171035,0.0310875707635178,2392.8474380309626,0.011170865040047143,972.8989929846765,0.004540653594307784
POSTAWSKI,50751.0,0.507982424,18.0,0.000180168,44459.0,0.445003854,44.0,0.00044041,2769.0,0.027715776,1568.0,0.015694596,298.0,0.002982774
MOŁODECZAŃSKI,21704.0,0.237760859,222.0,0.002431944,62852.0,0.688524949,193.0,0.002114258,5910.0,0.064742291,215.0,0.002355261,189.0,0.002070439
