District,Total,1. All types of professional purchasing (total),a. Professional purchasing (agricultural products),b. Professional purchasing (livestock),c. Professional purchasing (plant and animal products),2. Food and colonial goods (exclusively),3. Food products along with non-food items (excluding wine and spirits),"4. Meat, fats, and meat products (exclusively)",5. Catering establishments with and without alcohol,"6. Wine, spirits, and beer (possibly with food and colonial goods)",7. Tobacco monopoly products,8. Textiles,"9. Textiles with clothing, haberdashery, garments, and footwear",10. Ready-made clothing and haberdashery,"11. Garments, garment parts, furs, and fur products",12. Footwear,13. Footwear with leather and shoemaking accessories,14. All types of leather and leather products (excluding footwear),"15. Machinery, tools, and technical goods (excluding agricultural)",16. Building materials and fuels,17. Furniture and all wooden products,"18. Iron, ironware, enameled and aluminum goods (possibly with other goods)","19. Kitchenware, porcelain, faience, glassware, window panes, and mirrors","20. Soap, candles, paints, gasoline, kerosene, mineral oils, lubricants (soap shops)","21. Musical, optical, surgical instruments, photographic equipment and accessories","22. Watchmaking, jewelry, and silver-plated products","23. Electrical equipment, radio equipment, and all lighting accessories",24. Pharmacies,"25. Pharmaceutical warehouses, perfumeries, and cosmetic shops","26. Rubber goods, oilcloth, linoleum, galoshes, tarpaulins, tires, inner tubes, etc.","27. Bookstores, stationery, and paper products (possibly with other goods)","28. Agricultural machinery, tools, and goods",29. Agricultural-commercial syndicates and cooperatives,"30. Banks, exchange offices, and other short- and long-term credit institutions","31. Forwarding, transport, and communication enterprises","32. Other service enterprises (reading rooms, clinics, laundries, bathhouses, garages, dance halls, etc.)","33. Hotels, boarding houses, furnished rooms, lodging houses","34. Theaters, cinemas, and other performances",35. Insurance companies,"36. Offices: commission, trade brokerage, advertising, legal advice, agency, technical, etc.",37. Other enterprises not listed above,38. Cards with no industry/branch specified,ZP. Industrial activities
MIECHOWSKI,587.2843772566256,15.872550736665556,12.896447473540764,1.9840688420831945,0.9920344210415972,103.17157978832611,242.05639873414972,32.737135894372706,32.737135894372706,10.91237863145757,11.904413052499166,16.864585157707154,10.91237863145757,6.94424094729118,2.9761032631247915,3.968137684166389,6.94424094729118,10.91237863145757,0.9920344210415972,21.82475726291514,1.9840688420831945,12.896447473540764,2.9761032631247915,3.968137684166389,0.0,0.0,0.9920344210415972,5.952206526249583,3.968137684166389,0.0,2.9761032631247915,1.9840688420831945,1.9840688420831945,0.0,8.928309789374374,0.0,0.0,0.0,0.0,0.9920344210415972,0.0,5.952206526249583,1.9840688420831945
OLKUSKI,603.0,5.0,1.0,0.0,2.0,45.0,237.0,40.0,59.0,15.0,5.0,36.0,5.0,19.0,1.0,4.0,9.0,16.0,0.0,8.0,1.0,19.0,3.0,10.0,0.0,1.0,0.0,10.0,4.0,0.0,8.0,3.0,5.0,5.0,12.0,0.0,1.0,3.0,0.0,1.0,0.0,13.0,3.0
OPATOWSKI,585.0,11.0,6.0,3.0,2.0,83.0,95.0,12.0,75.0,25.0,18.0,57.0,10.0,43.0,6.0,21.0,4.0,10.0,1.0,26.0,7.0,19.0,4.0,10.0,0.0,2.0,4.0,6.0,4.0,0.0,10.0,3.0,5.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,3.0
OPOCZYŃSKI,390.0,9.0,1.0,0.0,4.0,46.0,172.0,24.0,41.0,14.0,5.0,17.0,6.0,7.0,0.0,0.0,2.0,6.0,0.0,5.0,1.0,8.0,3.0,7.0,0.0,0.0,0.0,6.0,4.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PIŃCZOWSKI,604.0,9.0,5.0,0.0,4.0,39.0,237.0,43.0,53.0,9.0,20.0,37.0,18.0,14.0,1.0,9.0,11.0,15.0,0.0,39.0,0.0,13.0,5.0,1.0,0.0,1.0,0.0,9.0,3.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0
RADOMSKI,831.6177537427977,9.864979285205193,7.891983428164154,0.0,1.9729958570410384,183.48861470481657,116.40675556542126,57.21687985419011,120.35274727950335,14.797468927807788,19.729958570410385,28.608439927095056,11.837975142246231,48.338398497505445,10.851477213725712,11.837975142246231,2.9594937855615577,17.756962713369347,2.9594937855615577,33.54092956969765,5.9189875711231155,8.878481356684674,6.905485499643635,25.6489461415335,4.932489642602596,8.878481356684674,2.9594937855615577,6.905485499643635,6.905485499643635,0.0,32.55443164117713,2.9594937855615577,2.9594937855615577,0.0,2.9594937855615577,2.9594937855615577,0.0,0.0,0.0,3.945991714082077,2.9594937855615577,11.837975142246231,6.905485499643635
SANDOMIERSKI,512.0,11.0,6.0,1.0,4.0,77.0,112.0,31.0,48.0,11.0,17.0,40.0,8.0,25.0,0.0,19.0,17.0,16.0,0.0,13.0,0.0,19.0,6.0,4.0,0.0,3.0,2.0,5.0,5.0,0.0,7.0,2.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
STOPNICKI,383.0,21.0,8.0,2.0,10.0,45.0,83.0,14.0,58.0,15.0,4.0,31.0,9.0,12.0,2.0,1.0,11.0,4.0,1.0,18.0,1.0,17.0,1.0,7.0,0.0,0.0,1.0,7.0,3.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
WŁOSZCZOWSKI,291.0,6.0,4.0,0.0,0.0,51.0,117.0,4.0,23.0,13.0,2.0,14.0,5.0,12.0,0.0,2.0,7.0,6.0,0.0,3.0,0.0,6.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
ZAWIERCIAŃSKI,568.0,8.0,2.0,0.0,3.0,139.0,133.0,31.0,56.0,9.0,7.0,17.0,15.0,23.0,10.0,14.0,8.0,4.0,1.0,11.0,1.0,14.0,8.0,10.0,0.0,2.0,2.0,8.0,10.0,0.0,13.0,1.0,0.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0
CZĘSTOCHOWA (MIASTO),1068.0,15.0,5.0,3.0,2.0,233.0,173.0,118.0,90.0,19.0,14.0,36.0,20.0,56.0,32.0,22.0,15.0,7.0,4.0,32.0,10.0,28.0,12.0,16.0,3.0,9.0,3.0,8.0,11.0,0.0,30.0,6.0,0.0,1.0,13.0,5.0,2.0,2.0,0.0,8.0,6.0,9.0,10.0
SOSNOWIEC,1037.0,26.0,7.0,0.0,5.0,259.0,151.0,106.0,124.0,13.0,20.0,34.0,24.0,54.0,30.0,27.0,12.0,4.0,5.0,10.0,2.0,20.0,9.0,16.0,0.0,8.0,1.0,9.0,7.0,0.0,21.0,4.0,0.0,0.0,3.0,5.0,4.0,1.0,0.0,13.0,5.0,10.0,2.0
RADOM (MIASTO),11.38224625720229,0.1350207147948077,0.10801657183584618,0.0,0.027004142958961544,2.5113852951834237,1.593244434578731,0.7831201458098848,1.6472527204966543,0.2025310721922116,0.2700414295896154,0.3915600729049424,0.16202485775376926,0.6616015024945578,0.1485227862742885,0.16202485775376926,0.040506214438442316,0.24303728663065388,0.040506214438442316,0.45907043030234623,0.08101242887688463,0.12151864331532694,0.09451450035636541,0.35105385846650006,0.06751035739740385,0.12151864331532694,0.040506214438442316,0.09451450035636541,0.09451450035636541,0.0,0.4455683588228655,0.040506214438442316,0.040506214438442316,0.0,0.040506214438442316,0.040506214438442316,0.0,0.0,0.0,0.05400828591792309,0.040506214438442316,0.16202485775376926,0.09451450035636541
BIALSKI (BIAŁA KRAKOWSKA),952.8789813382377,23.83102287076133,7.65447733968862,7.0,3.132409148304532,279.2068191384089,131.58134137782034,82.83859127259537,155.41236424858167,21.30895467937724,16.83102287076133,43.5737729759863,19.48550021044995,26.17654553107271,10.65447733968862,3.610340956920443,7.566204574152266,4.610340956920443,4.044136382768177,11.176545531072708,3.566204574152266,3.610340956920443,2.5220681913840886,12.610340956920442,1.0,6.088272765536354,6.044136382768177,7.088272765536354,1.5220681913840886,1.0,11.610340956920442,2.0,0.0,0.0,2.044136382768177,2.0,9.522068191384088,2.044136382768177,0.0,3.566204574152266,2.0,31.132409148304532,3.0
BOCHEŃSKI,517.0,7.0,3.0,3.0,1.0,110.0,114.0,21.0,103.0,23.0,3.0,25.0,14.0,12.0,8.0,2.0,10.0,5.0,0.0,10.0,5.0,9.0,4.0,2.0,0.0,3.0,0.0,6.0,2.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
BRZESKI (BRZESKO),374.0,7.0,2.0,0.0,5.0,72.0,79.0,40.0,64.0,19.0,15.0,10.0,6.0,9.0,2.0,2.0,6.0,2.0,0.0,15.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
CHRZANOWSKI,1022.0,31.0,6.0,9.0,5.0,238.0,137.0,80.0,177.0,66.0,20.0,39.0,25.0,37.0,26.0,11.0,8.0,4.0,4.0,16.0,9.0,21.0,8.0,11.0,1.0,4.0,4.0,7.0,5.0,0.0,8.0,0.0,0.0,0.0,12.0,3.0,1.0,4.0,0.0,0.0,0.0,5.0,1.0
DĄBROWSKI,123.0,6.0,5.0,0.0,0.0,19.0,18.0,3.0,23.0,24.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
GORLICKI,400.3682464678303,3.843252137133148,1.0,0.2810840457110494,2.562168091422099,81.17853846839667,63.24336182844198,19.21626068566574,112.96227778273092,10.654092594243643,1.1243361828441976,18.21626068566574,1.405420228555247,6.281084045711049,6.405420228555247,2.2810840457110495,5.843252137133148,1.2810840457110495,3.0,3.562168091422099,2.2810840457110495,10.124336182844198,5.0,8.281084045711049,0.0,5.0,0.0,3.843252137133148,2.0,0.0,4.281084045711049,3.1243361828441976,3.2810840457110495,0.0,0.0,1.2810840457110495,1.2810840457110495,1.0,0.0,0.0,0.0,9.091924502821543,0.0
JASIELSKI,397.17814407575605,11.841779759460822,1.0064800983137494,2.4144097814166616,7.420889879730411,85.80958826269227,73.13861551887905,23.019440294941248,70.28387556279074,26.674919387836646,4.420889879730411,15.659799158437897,6.828819562833323,7.837459693918323,6.423049912501661,6.010800163856249,5.245389377021235,3.4144097814166616,0.0021600327712497937,4.0,2.0021600327712497,9.6468389618104,2.0021600327712497,3.4187298469591614,1.0,1.0021600327712499,0.0,4.826659530062074,2.0,0.0,3.4144097814166616,1.0043200655424995,2.4144097814166616,0.0,1.0064800983137494,1.0021600327712499,1.4100897158741623,2.0,0.0,0.0,0.0,8.41656981418791,2.0
KRAKOWSKI,684.5902629577341,6.446222718996758,2.630815145997838,0.0,2.815407572998919,196.50874835795028,123.90844990896433,53.38518932497298,158.47823166093838,40.41570602198487,4.815407572998919,9.523260583991352,8.077037864994596,8.338668156990272,2.4462227189967574,5.261630291995676,5.261630291995676,1.6308151459978382,0.8154075729989191,17.523260583991352,1.815407572998919,2.630815145997838,0.8154075729989191,4.446222718996758,0.0,0.0,0.0,5.630815145997838,4.630815145997838,0.0,0.8154075729989191,1.6308151459978382,2.815407572998919,0.0,1.815407572998919,0.8154075729989191,1.0,0.0,0.0,0.0,0.0,12.892445437993516,1.6308151459978382
KRAKÓW (MIASTO),2452.0,61.0,18.0,5.0,17.0,610.0,64.0,153.0,310.0,26.0,16.0,120.0,28.0,269.0,53.0,24.0,20.0,36.0,36.0,66.0,36.0,71.0,15.0,54.0,15.0,31.0,11.0,20.0,40.0,1.0,71.0,8.0,4.0,4.0,10.0,31.0,9.0,2.0,0.0,33.0,50.0,44.0,1.0
LIMANOWSKI,185.0,3.0,0.0,0.0,0.0,31.0,53.0,7.0,43.0,15.0,0.0,9.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MIELECKI,182.047603488082,5.968773884855148,2.984386942427574,0.9947956474758579,1.9895912949517158,27.854278129324022,22.88029989194473,2.984386942427574,55.708556258648045,13.927139064662011,2.984386942427574,4.973978237379289,7.958365179806863,2.984386942427574,1.9895912949517158,0.0,0.9947956474758579,0.9947956474758579,0.9947956474758579,2.984386942427574,0.9947956474758579,4.973978237379289,0.9947956474758579,1.9895912949517158,0.0,1.9895912949517158,0.0,2.984386942427574,0.9947956474758579,0.0,2.984386942427574,1.9895912949517158,0.9947956474758579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947956474758579,3.9791825899034317,0.9947956474758579
MYŚLENICKI,431.7741384769265,8.143675049033373,0.36918485400216183,2.717979553606026,2.184592427001081,89.97952579506365,98.5798242440496,17.35864710387523,103.95893003690868,24.48206906768142,0.543582203804094,11.630678076826726,5.512859903035535,8.09729095022178,6.348726165018308,1.7383697080043237,5.456349261610351,5.164133738017227,0.543582203804094,2.9126985232206994,0.18459242700108092,5.164133738017227,0.18459242700108092,4.707715941821322,0.0,0.0,0.0,5.164133738017227,2.446154184411201,0.0,1.902571980607107,3.369184854002162,0.18459242700108092,0.0,3.184592427001081,1.2615617574101203,3.230907991227118,2.3589897768030132,0.0,0.7179795536060262,0.0,7.261493222824564,4.369184854002162
NOWOSĄDECKI,932.4175116233515,11.669225043100674,1.0,0.556408347700225,8.11281669540045,206.04605077581215,137.256333908009,60.34612521550338,155.69992556030877,36.23330852010292,8.2256333908009,45.34612521550338,20.782041738501125,31.556408347700224,16.782041738501125,16.556408347700224,9.669225043100674,4.556408347700225,4.0,7.11281669540045,8.556408347700225,16.2256333908009,7.0,21.556408347700224,3.0,10.0,3.0,8.669225043100674,8.0,1.0,11.556408347700225,7.225633390800899,0.556408347700225,0.0,4.0,5.556408347700225,29.556408347700224,2.0,0.0,1.0,3.0,9.120491824702475,3.0
NOWOTARSKI,753.9517011896386,8.53271878379655,1.0,0.3065437567593099,2.0,135.8823033649555,91.8823033649555,24.45235005407448,161.5682940271317,41.37198132435241,6.153271878379655,11.919631270277929,12.53271878379655,30.61308751351862,8.766359391898275,1.0,5.30654375675931,1.7663593918982747,0.15327187837965495,4.61308751351862,4.0,9.766359391898275,3.0,12.919631270277929,5.0,4.0,1.0,8.766359391898275,5.459815635138964,0.0,6.30654375675931,0.0,0.0,1.0,5.0,3.459815635138965,121.3794469054169,0.15327187837965495,0.0,5.30654375675931,5.0,5.91963127027793,1.0
ROPCZYCKI,328.82185592424395,11.15822024053918,2.993519901686251,2.5855902185833384,5.57911012026959,86.19041173730773,66.86138448112095,8.980559705058752,49.716124437209274,18.325080612163358,5.57911012026959,11.340200841562103,5.171180437166677,9.162540306081679,6.57695008749834,4.989199836143752,8.754610622978765,2.5855902185833384,0.9978399672287503,0.0,0.9978399672287503,5.353161038189603,0.9978399672287503,4.5812701530408395,0.0,0.9978399672287503,0.0,4.173340469937926,0.0,0.0,2.5855902185833384,1.9956799344575007,2.5855902185833384,0.0,2.993519901686251,0.9978399672287503,0.5899102841258378,0.0,0.0,0.0,0.0,3.5834301858120887,0.0
TARNOWSKI,706.2142419088182,20.487522819766177,4.0,1.1625076065887257,11.325015213177451,143.7754107557912,84.50030426354903,21.437614098830885,103.33779665696031,22.112598885653433,7.650030426354903,61.437614098830885,10.812538032943628,49.162507606588726,21.81253803294363,7.162507606588726,9.487522819766177,11.162507606588726,5.0,11.325015213177451,7.162507606588726,8.650030426354903,9.0,11.162507606588726,4.0,10.0,3.0,7.487522819766177,2.0,2.0,15.162507606588726,5.650030426354903,1.1625076065887257,0.0,2.0,3.1625076065887257,2.1625076065887257,0.0,0.0,2.0,6.0,13.787583672475982,5.0
WADOWICKI,788.5829197191995,20.27869022746132,4.34552266031138,4.621942619644529,5.867590851695469,154.87214385897192,169.49762161956045,47.13694968456087,208.08728315684402,23.53241413671258,12.479948439060935,22.292054882947284,24.624212887772696,8.06733970821635,5.900379209422702,2.3896590430795572,9.055738045492264,4.94451559219088,1.2668349270540875,8.06733970821635,7.433795425847734,7.94451559219088,2.4779318086159114,9.255486902013145,0.0,3.911727234463646,0.9558636172318229,6.466583783574968,3.410845738082705,0.0,4.011601662724086,1.0,1.0,1.0,0.9558636172318229,0.9329139294667936,4.276673597016293,2.2668349270540875,0.0,2.0557380454922636,0.0,6.733418710629056,0.0
ŻYWIECKI,647.2219963182637,10.767670349950674,0.0,2.353534069990135,2.0,174.5504594846498,136.5504594846498,41.828272559921075,156.49489686959552,22.88887476989148,0.17676703499506732,13.060602209970405,7.767670349950674,11.707068139980269,1.8838351749753366,5.0,4.353534069990134,2.883835174975337,0.17676703499506732,2.707068139980269,2.0,0.8838351749753366,2.0,7.060602209970404,0.0,4.0,1.0,4.883835174975337,2.530301104985202,0.0,8.353534069990134,1.0,1.0,0.0,6.0,2.530301104985202,3.590903314955606,0.17676703499506732,0.0,0.35353406999013465,2.0,5.060602209970404,0.0
BIALSKI (BIAŁA PODLASKA),692.6011337733621,12.5110124183302,8.387814080016364,0.5615991691569184,2.5572939312030916,151.58619687058734,147.41986734189857,81.67710633398598,81.4119131345555,6.181818107320272,20.387814080016362,34.12692611853973,9.24904835223436,33.152757546262684,3.017220951815307,6.0,10.316278597148447,3.021526189769134,0.004305237953826805,6.646050365886314,2.0,15.396424555924018,7.6245241761171805,9.123198338313838,1.0043052379538269,1.0043052379538269,0.0,8.164597155504964,3.5486834552954383,0.0,7.557293931203092,4.611608462255699,1.0086104759076535,0.0,11.214606448603746,0.004305237953826805,0.0,1.0,0.0,5.535767741433958,2.0129157138614806,5.080145958775569,1.0
