District,Roman Catholic,% Roman Catholic,Greek Catholic,% Greek Catholic,Evangelical,% Evangelical,Orthodox,% Orthodox,Mosaic (Jewish),% Mosaic (Jewish),Other Christian denominations,% Other Christian,Other or unknown,% Other
KOBRYŃSKI,3926.6279051167576,0.06150614836342677,33.98168130613967,0.0005288003901743411,78.64160607418228,0.001283139188032279,61513.221494130456,0.9710268719981755,10391.065194978324,0.16184248088495198,3.356035134735204,5.5719983539121524e-05,6.0,9.30998e-05
KOSZYRSKI,2606.218875881561,0.03385157083500559,4.747198334444005,7.381720127268748e-05,187.78745535897775,0.0029930462122275472,59785.55851679947,0.8623052091430847,4734.079151988234,0.04995908208165009,20.13983168966969,0.00024014564501527439,2.3324148498677544,1.67957193338977e-05
ŁUNINIECKI,5648.553914696955,0.03146511149067351,4.806825381266319,2.6776260558831322e-05,220.5798758292211,0.0012287340562520221,81205.43980769513,0.45235263202491066,8768.717678847825,0.04884589668192737,12.818201016710184,7.140325467187505e-05,18.159118107006094,0.00010115483332336841
PIŃSKI,6278.615729749969,0.043879653260543196,4.392102029794035,3.0493455858615793e-05,140.59767031685197,0.0009603996589284255,92929.39228277805,0.6500259101149943,17118.021271724072,0.12119830560081346,55.0844205789006,0.00039363979247984617,14.456635709173245,9.981741778090331e-05
PRUŻAŃSKI,9831.0,0.152671874,1.0,1.55296e-05,32.0,0.000496948,45194.0,0.701846474,9281.0,0.144130573,49.0,0.000760952,5.0,7.76482e-05
STOLIŃSKI,6537.292189181759,0.03980001082260369,5.232287483179199,3.1553266127776874e-05,265.32855816036755,0.0016169779770699778,85283.78630580749,0.5128519278523388,10564.420888150908,0.06504601643728716,18.52958720784291,0.00011788674580787408,15.39985969439987,8.922370827922276e-05
IWACEWICKI,2738.0,0.056045688,0.0,0.0,31.0,0.000634557,40351.0,0.825967699,5715.0,0.116983604,1.0,2.04696e-05,17.0,0.000347983
BRODNICKI,53824.92561960406,0.8916481942413722,11.251400010802296,0.00018967748081528905,12654.285608705259,0.21300095288294318,18.676774534044768,0.000321952031485749,153.8562565750592,0.0025833320661382076,10.05615130697906,0.00016830333892447244,1.5647926808384387,2.8657987258536343e-05
CHEŁMIŃSKI,32742.109400182697,0.6950136021443479,15.385290358567302,0.0003229007700953394,14431.925119704183,0.3068909285656056,15.061755896769705,0.00031673953875705857,127.15633939241229,0.0027021663967784306,16.852307856883314,0.0003586462340308466,16.09240704958151,0.0003433706278855679
CHOJNICKI,64655.91986234491,0.9105819099608308,25.641960046345883,0.0003611591909160448,5172.308687842714,0.0728582758258083,8.00695754164754,0.00011452583573920698,157.8090013946856,0.0022228781673953543,4.930663148327344,6.943975125542775e-05,10.847687260415038,0.0001527737464783785
DZIAŁDOWSKI,13036.0,0.549416277,9.0,0.000379315,10578.0,0.445821216,24.0,0.001011506,55.0,0.002318034,6.0,0.000252876,19.0,0.000800775
GRUDZIĄDZ (MIASTO),25997.0,0.775659387,65.0,0.001939372,6907.0,0.206080678,105.0,0.003132832,297.0,0.008861439,128.0,0.003819071,17.0,0.00050722
GRUDZIĄDZKI,25668.36168797061,0.5898738758748827,7.82810664469979,0.0001798947832618541,16752.14821965755,0.3849741062094232,52.83971985172358,0.001214287096105856,59.6893131658359,0.0013716946645174796,3.914053322349895,8.994719592826093e-05,35.226479901149055,0.0008095250569083476
KARTUSKI,56425.56861262352,0.873533281210005,8.766706823726565,0.00013571635746613517,6459.883578181437,0.09999602320825653,7.890352279888445,0.0001228725213730419,45.84443443552013,0.0007101762686783746,7.7920730378016545,0.00012062449364979772,0.9746337859249109,1.5092350133780493e-05
KOŚCIERSKI,38437.182387854096,0.763308363343387,5.979521026634592,0.00011874591876134027,10986.654645832305,0.2192821363629015,10.755053448785155,0.00021449184959386916,60.66597438086332,0.001209676663641125,4.035147766786575,7.991911440481818e-05,8.664278941846597,0.00017339974374298216
LUBAWSKI,50687.61659555919,0.8665290470616472,2.8822163002838868,4.9272832687626504e-05,5367.647489895358,0.09176250093374594,42.272505737497006,0.0007226686610966132,88.3879665420392,0.0015110345605418975,7.685910134090364,0.00013139447669734182,1.921477533522591,3.2848619174335455e-05
SĘPOLEŃSKI,14986.0,0.537595064,14.0,0.000502224,12553.0,0.450315684,15.0,0.000538097,273.0,0.009793371,16.0,0.00057397,19.0,0.00068159
STAROGARDZKI,63304.9077337248,1.1421576138987497,11.213688045268349,0.00019843387603009208,7309.312239505511,0.12911244537400066,45.15957039943336,0.0009239690863386335,299.6299413493682,0.00494039500389495,8.29345169261973,0.0001568190948736341,13.960640423246467,0.0002993015815834567
ŚWIECKI,56667.49492458254,0.7538287391674088,39.574856038764004,0.000485226754014438,21902.263750284328,0.2692419278581167,31.215978576887014,0.00046531344283626806,290.7405967936543,0.003562354438504966,9.68891849863548,0.00013075577844631363,13.684635880330104,0.000210031193740696
TCZEWSKI,47261.57793281289,1.4702502521954264,21.000347807671485,0.0006052054720176437,6414.895987858066,0.19112782903192094,25.00313026904337,0.000858666915289203,115.0024346537004,0.003341183304471313,5.33391301278581,0.00017869940895694027,11.66852164091459,0.00042076499551437293
TORUŃ (MIASTO),33927.43921314733,0.8584377869027895,41.472736456821046,0.0010487591643757277,5322.925637282797,0.13433931215538128,106.51923512470509,0.0026983650863756795,354.58898312653116,0.008990244965500717,77.10849689172942,0.001955140810250109,11.061998223845384,0.0002801698882501573
TORUŃSKI,40426.23675681543,0.7542874789514435,59.36111770751791,0.0011042774701248619,12951.81955342903,0.24205241312724865,65.11537971790332,0.001211090003216947,77.88993342831633,0.0014597939100200288,14.114174505778912,0.0002639125650669795,8.28878527316457,0.00015558096788975096
TUCHOLSKI,34507.95739557811,0.9022919465997453,20.679881140417276,0.0005323487470152036,6806.906017695806,0.16192514382009549,308.96426879987405,0.00892445167156281,163.34830552430614,0.004248902908120963,2.8830266679268135,6.809909100118134e-05,6.159530922678304,0.0001575986055269022
WĄBRZESKI,28131.652529443243,0.5972750004452018,16.948480286842,0.00035984071762784777,15944.753620965688,0.3385298011476366,38.60487176447344,0.0008196360393295843,203.381763442104,0.0043180839036229815,11.298986857894665,0.0002398934978911524,1.8831644763157775,3.99822182624508e-05
MORSKI,62527.838091406375,1.7343977971677593,8.799555071267827,0.00023915831523162287,7372.104896756997,0.2168030866519549,115.30766011373493,0.0033223560463209174,101.53885577966241,0.002765639162474157,11.768278551236069,0.00035782313233990553,1.957943313142804,5.745110839651271e-05
GDYNIA (MIASTO),1483.2112563501873,0.03847074983500278,0.2141362343697967,5.464549558933314e-06,161.1649464029745,0.00440546484496074,2.6067859435892347,6.982317457856275e-05,2.4699000159415574,6.31046156990559e-05,0.24444674817489026,6.913116282818996e-06,0.04302269308386164,1.1729092537720737e-06
BYDGOSKI,31807.199191451477,0.6044697676358596,77.79991648948588,0.0014785235770537646,20343.680727173767,0.38661498907372116,43.88713237868434,0.0008340390432031315,181.53313847546704,0.0034498886789370597,7.9794786143062435,0.00015164300902110266,22.94100101613045,0.0004359747730498502
BYDGOSZCZ (MIASTO),63941.80080854852,0.7301923263641403,87.20008351051412,0.0009964654229462353,22635.31927282623,0.25866460692627885,110.11286762131566,0.0012572369567968684,745.466861524533,0.00850926632106294,219.02052138569377,0.0024991629909788976,39.05899898386955,0.0004461082269501497
CHODZIESKI,23504.0,0.563077955,24.0,0.00057496,17940.0,0.429782952,16.0,0.000383307,222.0,0.005318384,16.0,0.000383307,20.0,0.000479134
CZARNKOWSKI,31128.405943674552,0.8327911590435634,15.391653407484656,0.0003987141829996369,9780.547506003364,0.2591885142049874,4.059891689838954,0.00010352255793603265,485.3078371518365,0.013036502134871817,2.3179675069516863,6.19678167818929e-05,14.847913351871163,0.00040878874275532474
GNIEŹNIEŃSKI,71119.88000601655,1.6276241497438115,48.3320956276398,0.0010173993231904863,13588.3573440994,0.28881432760571574,84.70475007121027,0.0022164234967347245,519.2268372803104,0.010050729487896296,12.442710727008455,0.00023642231156393786,12.13071297055836,0.00024345017653719313
GOSTYŃSKI,50455.037488190595,1.0692197619362809,12.423347834014491,0.0002630674725936509,3855.790352254203,0.08257165396616198,11.274734388239665,0.0002338515977971359,78.89115297651031,0.0018357477069623766,15.289893377604814,0.00031601969468879294,0.0438790919639034,8.104257644794935e-07
INOWROCŁAWSKI,59562.88385367453,0.7900110600245959,34.69457994195009,0.00046017059732172326,12692.433828763407,0.16834583009602389,77.09906653766686,0.001022601541545681,286.2302845210882,0.0037964091144462976,4.818691658604179,6.391262044006335e-05,2.8912149951625072,3.8347533714504745e-05
JAROCIŃSKI,81737.95945658899,1.7395377575431765,8.902984447603176,0.00020957647166007607,4489.984891715098,0.09595597372345449,51.216417462573695,0.0009748545554501226,301.82088513170976,0.006311100108831602,9.216417462573698,0.00020225555545012254,5.0,9.1976e-05
KĘPIŃSKI,72678.73878825502,1.535430537741747,9.690835962642515,0.00021196158462597433,10764.84906204617,0.2342969723876097,8.0,0.000151889,531.7237381943883,0.011447270708360054,13.345417981321258,0.00026736352049358655,0.0,0.0
KOŚCIAŃSKI,75689.79616905584,1.7325737024870826,18.547634686704008,0.00044314502140362463,5120.523080906285,0.12526889465996605,24.031739726903435,0.0005146045950878157,87.33072089840198,0.0018777179855866478,5.532305064527141,0.00013435302709545932,1.8680560958884107,4.356274323837029e-05
KROTOSZYŃSKI,67608.2741514859,1.6895685553168054,20.39509810180104,0.000501466035015592,9726.785522520935,0.23545138067546012,7.904301910104206,0.00019965564590502909,345.76486382517623,0.008754202261280519,9.804174717055943,0.00023624948326173443,0.5789080057703169,1.3395352345519362e-05
LESZCZYŃSKI,49944.6081530891,0.949287205731766,11.452441936979556,0.00022113485909555148,9179.66413592661,0.17212455730137155,33.86180969106711,0.000626808322233196,302.26184086925036,0.005573157914463368,3.4704141349177697,6.730159302817795e-05,0.12790341678600395,3.2511672298105855e-06
MIĘDZYCHODZKI,22845.0,0.75818924,20.0,0.000663768,7169.0,0.237927716,5.0,0.000165942,74.0,0.002455942,14.0,0.000464638,4.0,0.000132754
MOGILEŃSKI,71587.65861711946,1.6308224520884695,82.43146151716738,0.0017558158124258087,13898.646827027755,0.30328913283460224,28.405207215186884,0.0006500360170777667,255.23083727133255,0.005648711402867913,14.167994676160069,0.00029904232206633445,4.691881439657111,9.613123368414444e-05
NOWOTOMYSKI,66025.33467992993,1.5740542831589606,28.939888065554968,0.0006149268701193155,19245.570025838097,0.40588161275369317,6.939888065554966,0.00017818467011931547,294.4010225437621,0.0069194495644096105,8.951910452443972,0.000210044393690975,6.0,0.000119111
OBORNICKI,38446.0366056647,0.7089460859025358,29.74059382135077,0.0005438295375072925,13492.584019039508,0.24564942770646567,10.355417346205328,0.00019343562500626606,510.10747188420777,0.00925578024807048,3.106625203861599,5.803061225388708e-05,7.1520866481288365,0.00012969325724467527
OSTROWSKI (OSTRÓW WIELKOPOLSKI),88907.65338214398,1.9797690375687416,33.82727158398399,0.0007293688913684302,13123.16978197564,0.30194236009946496,110.28737567533746,0.0023087057139680035,313.906813771421,0.00700304182040555,11.190061125060625,0.00024594375049523967,9.421091994229682,0.00021091014765448063
POZNAŃ (MIASTO),158059.0,0.932930788,71.0,0.000419072,8882.0,0.052425305,146.0,0.000861753,2088.0,0.012324255,144.0,0.000849949,32.0,0.000188877
RAWICKI,40329.674977476905,0.8242485685409674,16.19861009729272,0.00033106306678022483,9230.226076356328,0.18864527833210415,14.180554633902473,0.00028981906727491835,209.90277316951236,0.004289945300263665,10.270831950853708,0.00020991308285691417,2.0,4.08756e-05
SZAMOTULSKI,56992.0,0.862783093,29.0,0.000439021,8293.0,0.125544992,14.0,0.000211941,691.0,0.010460821,11.0,0.000166525,26.0,0.000393605
SZUBIŃSKI,31700.0,0.687799692,19.0,0.000412246,14070.0,0.305278917,17.0,0.000368852,264.0,0.005728048,9.0,0.000195274,10.0,0.000216972
ŚREDZKI,46393.0,0.931361921,16.0,0.000321208,3281.0,0.065867662,20.0,0.00040151,99.0,0.001987473,3.0,6.02265e-05,0.0,0.0
ŚREMSKI,51612.48112743765,0.8974678939759776,32.36937696616067,0.0005628573636016126,4505.228739562908,0.07833954218572474,55.910742032459346,0.0009722083518373693,192.2544813747725,0.0033430327436286093,8.828011899862002,0.00015350637536585597,2.9426706332873342,5.116882448495903e-05
WĄGROWIECKI,41642.0,0.765829885,26.0,0.000478161,12322.0,0.226611494,23.0,0.000422989,357.0,0.006565517,5.0,9.1954e-05,0.0,0.0
WOLSZTYŃSKI,36496.0,0.750005138,9.0,0.000184953,12041.0,0.24744662,13.0,0.000267154,88.0,0.00180843,13.0,0.000267154,1.0,2.05503e-05
WRZESIŃSKI,40922.235074223274,1.0230580231268145,12.296565140498709,0.00031047844354488733,3481.9960195786443,0.08823061537670387,35.24708658603923,0.0009120559182735734,216.19004305185646,0.005322366059033491,0.11786955822715534,3.896767594989755e-06,1.2357391164543108,3.212204697693534e-05
WYRZYSKI,41697.0,0.666821257,53.0,0.00084758,20516.0,0.328093266,18.0,0.000287857,236.0,0.003774128,10.0,0.000159921,1.0,1.59921e-05
ŻNIŃSKI,32606.781111508324,0.7918861001287989,16.309689330327792,0.0003952514722048738,8493.366287271641,0.20634086350665143,28.215989570974333,0.0006854319599230531,276.8028965316656,0.006719764178302819,1.0892143479521856,2.59772633747904e-05,5.062804299255026,0.00012283768615126898
POZNAŃSKI,82544.86562920017,1.7112185989151825,35.33062117380198,0.0007267912678721627,9511.641484174614,0.19376987653385436,47.849067499777,0.000979800020133,113.7166065993347,0.0022714259031803574,12.41275515142397,0.0002565557694184097,13.491062818990713,0.00026214568904447694
GNIEZNO (MIASTO),1860.5786389390216,0.03307238404931806,1.4198302989917655,2.5190623990799397e-05,412.0688437028048,0.007312063146008516,1.5550264346256246,2.779598524267775e-05,19.159177474551317,0.00033948047158482585,0.4454246621939516,7.890360518899279e-06,0.40529011715882846,7.18490688836174e-06
INOWROCŁAW (MIASTO),2241.116146325464,0.029724996975404032,1.3054200580499111,1.7314402678276717e-05,477.5661712365925,0.006334188903976099,2.9009334623331355,3.8476458454318984e-05,10.769715478911767,0.0001428438855537024,0.18130834139582097,2.4047795599366434e-06,0.1087850048374926,1.4428662854952548e-06
DOLIŃSKI,11044.49576160898,0.10889108209292862,73683.94433137226,0.7264726784903328,1971.419768147282,0.019436834449049444,17.043974940754598,0.00016804223026587982,9320.21363010264,0.09189085335452196,0.0,0.0,2.8406624901257667,2.800694368889697e-05
HORODEŃSKI,11679.280300713015,0.13958743082099215,62834.469558103134,0.7509796768652539,21.435235389645975,0.00025618808740376063,22.40956427099352,0.0002678322918647451,6964.5028438722475,0.08323775328202979,0.0,0.0,0.0,0.0
KAŁUSKI,9171.81628338018,0.10438175796303145,67912.1491703441,0.7728883004510068,568.7800619580366,0.0064731194361296275,3.804548909418305,4.3298429773416905e-05,5917.975828600173,0.06735075183554479,0.0,0.0,0.0,0.0
KOŁOMYJSKI,26696.921199965996,0.24898467455977835,113301.09218408854,1.5287698005831065,1026.2472852522917,0.008668929145529684,36.854051633386696,0.0003567087783579649,24922.055670947404,0.25765486422265677,3.037659414911459,2.5631225124517463e-05,3.0188297074557298,4.0217363503744105e-05
KOSOWSKI (KOSÓW HUCULSKI),4414.0,0.057160617,65493.0,0.848124215,10.0,0.000129498,29.0,0.000375546,7275.0,0.094210124,0.0,0.0,0.0,0.0
NADWÓRNIAŃSKI,12284.015770913935,0.16426807507503313,89614.60700447048,1.2738759493279432,623.1024551533744,0.008908997655637007,253.4672924135064,0.004391697268649807,8421.90453197864,0.11555281424041611,1.9623405850885407,2.5028574875482536e-05,1.5358137741957083,2.2271458232423496e-05
ROHATYŃSKI,21821.0,0.199216682,79197.0,0.72303577,45.0,0.000410831,21.0,0.000191721,8420.0,0.076871109,30.0,0.000273888,0.0,0.0
STANISŁAWOWSKI,33364.800224774175,0.2662990293071246,98875.53533618173,0.9757545140964679,1453.3719195665597,0.012633604056338786,314.91805112445365,0.004306751727053392,27826.861686109725,0.22390088247730083,1.1359017053478822,8.81231063383635e-06,144.71098736006002,0.0010924068450962321
STRYJSKI,20047.07108342857,0.30832621095960033,87228.39296965551,1.4526246310519686,3299.3275901265597,0.04656869038055564,42.601062139168945,0.0006813562554267162,17716.17867712359,0.2754231494413069,3.1228642056997233,4.2949942910994365e-05,9.220769612724094,0.00016156622623079764
ŚNIATYŃSKI,6346.0,0.080101989,65082.0,0.821493487,382.0,0.004821771,39.0,0.000492275,7369.0,0.093014743,3.0,3.78673e-05,3.0,3.78673e-05
TŁUMACKI,20268.74917585117,0.19363505290075642,75910.15483632484,0.7251985172504808,713.1743067033482,0.006813224428230359,22.68742607769987,0.00021674185900873207,6309.077269259495,0.06027300916989207,9.864098294652118,9.423547936616365e-05,18.741786759839023,0.00017904719378554845
ŻYDACZOWSKI,14344.43315496245,0.18623329294747107,54981.66269897222,0.7138250764576985,118.25264172615844,0.0015352701703949206,20.354962920076453,0.000264267514307404,5187.60769277377,0.06735053620417111,3.8771357943002767,5.033675708900564e-05,1.9385678971501383,2.516833008030539e-05
BIELSKI (BIELSKO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIELSKO (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIESZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARNOGÓRSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICE (MIASTO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUBLINIECKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSZCZYŃSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RYBNICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚWIĘTOCHŁOWICKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHORZÓW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BORSZCZOWSKI,21083.838480812858,0.2224808056099634,62771.174024201566,0.6623737587069534,21.65473606806176,0.00022850471221492734,105.3207617855731,0.0011113653487912504,9293.818997938142,0.09807020395421628,1.9686123698237963,2.0773191448854663e-05,1.9686123698237963,2.0773191448854663e-05
BRODZKI,16888.962957530537,0.22582975131313324,49193.337097641815,0.6578615970501104,251.81256303426534,0.003382295548167042,85.33912654534704,0.0011404641696241191,9264.269795088901,0.12387048366491789,0.0,0.0,2.0242233246676458,2.7071584236674924e-05
BRZEŻAŃSKI,30185.005928235278,0.32284485293070464,54314.586274158784,0.5808925018578678,8.975873778111897,9.618639229176672e-05,22.58590923262523,0.00024151129148004485,7584.936222161098,0.0810498401275341,2.900810977676766,3.095058950111928e-05,0.9851663822310286,1.0539145634613883e-05
BUCZACKI,40288.877592936165,0.3453529707012859,65590.45392792474,0.5622360188136385,9.829672235815298,8.425916403162988e-05,15.727475577304478,0.00013481493768143039,8767.084667123665,0.07515073416644528,0.0,0.0,0.9829672235815299,8.425916403162987e-06
CZORTKOWSKI,25573.318782698912,0.36517670635350635,42048.74747759403,0.5992544940393253,109.8867269385206,0.0015898893444323049,29.950450102946746,0.00042612497909831984,7433.897859136786,0.10630360062280064,12.101248218780238,0.00017524062236360974,13.053878481439043,0.0001889037000521174
KAMIONECKI,24015.228529914293,0.34386062110675963,43671.758753129725,0.6159462894495386,416.32553147247654,0.0059454908207447425,98.30168043820356,0.0014154623051667466,6528.661234545381,0.09251494344890628,2.186184748784445,3.095137209144519e-05,1.0553073056381788,1.5060570882800933e-05
PODHAJECKI,27398.806606821887,0.3341399380895784,48209.03816829066,0.5879294392615897,14.615295131661746,0.00017823937024866767,18.512707166771545,0.00022577025872284924,4253.050883313568,0.05186773956236804,0.0,0.0,0.9743530087774498,1.1882624683244512e-05
PRZEMYŚLAŃSKI,26722.0,0.335707735,45829.0,0.575748439,403.0,0.005062878,17.0,0.000213571,6594.0,0.082840237,31.0,0.000389452,3.0,3.76889e-05
RADZIECHOWSKI,13863.037042469465,0.20235646968686677,45377.662902358185,0.6623702769498897,1208.1874369657348,0.017635713451832957,27.66087345465296,0.000403760830375881,7199.7302049110995,0.10509327633508213,0.0,0.0,1.9757766753323545,2.884011576332508e-05
SKAŁACKI,35690.268943957,0.4182812855937017,37489.64265425041,0.439369507741517,2.8486127339737406,3.3385076565867646e-05,36.082427963667385,0.0004228775098959798,7797.60259046412,0.09138600898230897,0.0,0.0,3.7981503119649878,4.451337211865167e-05
TARNOPOLSKI,42966.55792355119,0.3446995902196106,66755.6191890073,0.5362253624154752,93.81726798563051,0.0007474499913246468,144.48546321456035,0.0011519472505177619,16831.279320257563,0.13464731591274753,0.0991890223232337,1.0583104988807185e-06,1.0174809118480337,8.187249112237038e-06
TREMBOWELSKI,34131.053371102345,0.46378900755504876,39580.9071308848,0.5346711969304486,5.911222279738167,7.20723786690467e-05,95.91176075811245,0.0013063296017874412,5680.169525544636,0.07589424508600995,0.04264661245031894,4.95941720846004e-07,1.1873318932807522,1.594812218109181e-05
ZALESZCZYCKI,12610.565844355535,0.18888837720061435,46298.25406115501,0.6934821313446319,9.650697056979823,0.00014455393093767798,41.49799734501324,0.0006215811309762507,5468.084952484768,0.0819041514976486,1.9301394113959647,2.8910786187535594e-05,0.0,0.0
ZBARASKI,21696.0,0.331793852,39270.0,0.600550543,3.0,4.58786e-05,55.0,0.000841107,4366.0,0.066768619,0.0,0.0,0.0,0.0
ZBOROWSKI,18804.0,0.261380854,48875.0,0.679376155,28.0,0.000389208,31.0,0.000430909,4203.0,0.058422874,0.0,0.0,0.0,0.0
ZŁOCZOWSKI,30035.187898905348,0.28238726273069514,67180.89645149927,0.6306134094535478,255.27316179124924,0.0024163765484437163,44.53660781250297,0.0004238610844460966,10647.206319104565,0.09992500850259929,7.031682635309339,6.583184870450315e-05,1.01584131765467,9.568673560185688e-06
KOPYCZYNIECKI,26914.12356993035,0.3130813071192697,50057.569003019846,0.5822240233142935,8.69863176824981,0.00010116483001424005,51.78411242396703,0.0006022989363406136,7633.697150807967,0.08879366586008018,0.957353387549681,1.1133158279153996e-05,2.024641815502935,2.3554727748077765e-05
BŁOŃSKI,99457.0,0.860399329,15.0,0.000129765,3037.0,0.02627299,208.0,0.001799401,10670.0,0.092305829,2160.0,0.018686091,47.0,0.000406595
CIECHANOWSKI,61726.0,0.902453288,2.0,2.92406e-05,1421.0,0.020775461,32.0,0.00046785,4846.0,0.070850025,268.0,0.003918243,103.0,0.001505892
GOSTYNIŃSKI,69190.0,0.815775511,5.0,5.89518e-05,9277.0,0.109379237,65.0,0.000766374,5548.0,0.065412958,722.0,0.008512645,8.0,9.43229e-05
GRÓJECKI,107642.0,0.847187898,13.0,0.000102315,2612.0,0.020557541,190.0,0.00149538,16379.0,0.128909632,209.0,0.001644918,13.0,0.000102315
KUTNOWSKI,86427.0,0.86946068,7.0,7.04204e-05,1476.0,0.014848646,73.0,0.000734384,11101.0,0.11167671,311.0,0.003128678,8.0,8.04805e-05
LIPNOWSKI,72437.17727589123,0.7754092064654841,37.811133895848386,0.0004047522678776271,15552.316389266058,0.16648093895392993,127.36381943864718,0.0013633759554793924,4771.168079752447,0.05107332741796716,24.87574598411078,0.0002662839154316729,2.9850895180932935,3.195408975239753e-05
ŁOWICKI,87328.0,0.921220305,4.0,4.21959e-05,1169.0,0.012331744,134.0,0.001413562,5722.0,0.060361197,436.0,0.00459935,3.0,3.16469e-05
MAKOWSKI (MAKÓW MAZOWIECKI),51255.0,0.879114282,0.0,0.0,274.0,0.004699587,57.0,0.000977651,6715.0,0.115174176,0.0,0.0,2.0,3.43036e-05
MIŃSKI,76384.0,0.796521268,11.0,0.000114706,840.0,0.008759398,149.0,0.00155375,14031.0,0.146313232,4481.0,0.046727218,1.0,1.04279e-05
MŁAWSKI,80233.0,0.902914697,0.0,0.0,592.0,0.006662165,73.0,0.000821517,7941.0,0.089365294,12.0,0.000135044,9.0,0.000101283
NIESZAWSKI,88422.0,0.866992852,18.0,0.000176493,8846.0,0.086736545,343.0,0.003363174,4272.0,0.041887692,77.0,0.000754998,9.0,8.82465e-05
PŁOCKI,90870.0,0.827965121,17.0,0.000154896,4444.0,0.040491658,506.0,0.004610436,12237.0,0.111497845,1650.0,0.015034032,27.0,0.000246011
PŁOŃSKI,64634.0,0.868433074,1.0,1.34362e-05,1623.0,0.021806895,146.0,0.00196168,6470.0,0.086931986,1552.0,0.020852928,0.0,0.0
PRZASNYCKI,52716.0,0.936141497,0.0,0.0,110.0,0.001953402,11.0,0.00019534,3474.0,0.061692002,0.0,0.0,1.0,1.77582e-05
PUŁTUSKI,88232.0,0.828383923,4.0,3.75548e-05,1391.0,0.013059684,68.0,0.000638432,16462.0,0.154556806,349.0,0.003276657,5.0,4.69435e-05
RADZYMIŃSKI,62870.0,0.865870622,13.0,0.000179041,1148.0,0.015810712,278.0,0.003828726,8280.0,0.11403545,13.0,0.000179041,7.0,9.64068e-05
RAWSKI (RAWA MAZOWIECKA),73494.0,0.880304718,1.0,1.19779e-05,2782.0,0.033322553,97.0,0.001161858,7110.0,0.08516296,3.0,3.59337e-05,0.0,0.0
RYPIŃSKI,64350.0,0.821209801,0.0,0.0,8389.0,0.107057172,133.0,0.001697295,5272.0,0.067279224,201.0,0.002565084,15.0,0.000191424
SIERPECKI,59711.82272410878,0.865078991534516,2.1888661041516166,3.1043032122372884e-05,1734.6836107339414,0.02487568204607006,65.63618056135282,0.0009500010445206076,7691.831920247552,0.11152261358203285,172.12425401588922,0.002497158084568327,1.0149104819067065,1.4670210247602467e-05
SKIERNIEWICKI,56817.0,0.895094209,2.0,3.1508e-05,1270.0,0.020007562,101.0,0.001591153,4516.0,0.071145,768.0,0.012099061,2.0,3.1508e-05
SOCHACZEWSKI,55565.0,0.868528823,0.0,0.0,4777.0,0.074668626,42.0,0.000656496,3467.0,0.054192197,124.0,0.001938227,1.0,1.56309e-05
WARSZAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WŁOCŁAWSKI,102342.0,0.819910111,16.0,0.000128184,7501.0,0.060094055,261.0,0.002090994,14669.0,0.117520289,3.0,2.40344e-05,29.0,0.000232333
DUBIEŃSKI,17573.28869322322,0.07979842404330088,73.46174573344383,0.00033358182164410334,2951.7460484462067,0.013403562831979444,158731.36074194638,0.7207821270747763,15435.817416762173,0.07009239532785994,129.2218659889494,0.0005867823321554368,18.586706751835187,8.440028818128101e-05
HOROCHOWSKI,7990.0,0.102823463,89.0,0.001145343,3052.0,0.039276246,59989.0,0.771999588,6543.0,0.084201992,36.0,0.000463285,7.0,9.00831e-05
KOWELSKI,14926.0,0.087951069,74.0,0.000436043,2226.0,0.013116647,129212.0,0.761378368,23253.0,0.137017701,14.0,8.24946e-05,3.0,1.76774e-05
KRZEMIENIECKI,17006.0,0.076625694,62.0,0.00027936,102.0,0.000459592,186437.0,0.840048482,18296.0,0.08243818,28.0,0.000126162,5.0,2.2529e-05
LUBOMELSKI,7299.0,0.129727712,3.0,5.33201e-05,765.0,0.013596616,42589.0,0.756949381,5604.0,0.099601877,4.0,7.10934e-05,0.0,0.0
