District,Total,1. All types of professional purchasing (total),a. Professional purchasing (agricultural products),b. Professional purchasing (livestock),c. Professional purchasing (plant and animal products),2. Food and colonial goods (exclusively),3. Food products along with non-food items (excluding wine and spirits),"4. Meat, fats, and meat products (exclusively)",5. Catering establishments with and without alcohol,"6. Wine, spirits, and beer (possibly with food and colonial goods)",7. Tobacco monopoly products,8. Textiles,"9. Textiles with clothing, haberdashery, garments, and footwear",10. Ready-made clothing and haberdashery,"11. Garments, garment parts, furs, and fur products",12. Footwear,13. Footwear with leather and shoemaking accessories,14. All types of leather and leather products (excluding footwear),"15. Machinery, tools, and technical goods (excluding agricultural)",16. Building materials and fuels,17. Furniture and all wooden products,"18. Iron, ironware, enameled and aluminum goods (possibly with other goods)","19. Kitchenware, porcelain, faience, glassware, window panes, and mirrors","20. Soap, candles, paints, gasoline, kerosene, mineral oils, lubricants (soap shops)","21. Musical, optical, surgical instruments, photographic equipment and accessories","22. Watchmaking, jewelry, and silver-plated products","23. Electrical equipment, radio equipment, and all lighting accessories",24. Pharmacies,"25. Pharmaceutical warehouses, perfumeries, and cosmetic shops","26. Rubber goods, oilcloth, linoleum, galoshes, tarpaulins, tires, inner tubes, etc.","27. Bookstores, stationery, and paper products (possibly with other goods)","28. Agricultural machinery, tools, and goods",29. Agricultural-commercial syndicates and cooperatives,"30. Banks, exchange offices, and other short- and long-term credit institutions","31. Forwarding, transport, and communication enterprises","32. Other service enterprises (reading rooms, clinics, laundries, bathhouses, garages, dance halls, etc.)","33. Hotels, boarding houses, furnished rooms, lodging houses","34. Theaters, cinemas, and other performances",35. Insurance companies,"36. Offices: commission, trade brokerage, advertising, legal advice, agency, technical, etc.",37. Other enterprises not listed above,38. Cards with no industry/branch specified,ZP. Industrial activities
LUBELSKI,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ŁUKOWSKI,31.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PUŁAWSKI,51.0,2.0,0.0,2.0,0.0,5.0,3.0,0.0,10.0,16.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
RADZYŃSKI,12.944031906600252,0.9956947620461732,0.9956947620461732,0.0,0.0,0.0,0.9956947620461732,0.0,0.0,1.9913895240923465,0.0,2.98708428613852,0.0,0.0,0.9956947620461732,0.0,0.0,0.0,0.0,0.0,0.9956947620461732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956947620461732,0.0,1.9913895240923465,0.0,0.0,0.0,0.0,0.0,0.9956947620461732,0.0,0.0,0.0,0.0,2.98708428613852
SIEDLECKI,80.51847889481981,1.0,1.0,0.0,0.0,8.906521799506647,0.45326089975332395,0.0,10.719565398519943,15.719565398519943,1.906521799506648,1.906521799506648,3.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,1.0,1.0,2.0,1.453260899753324,0.0,3.453260899753324,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
SOKOŁOWSKI,27.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMASZOWSKI,11.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WĘGROWSKI,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WŁODAWSKI,38.0,3.0,0.0,2.0,0.0,5.0,3.0,0.0,6.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZAMOJSKI,85.0,2.0,1.0,0.0,1.0,6.0,1.0,0.0,15.0,12.0,1.0,10.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0
LUBLIN (MIASTO),270.0,7.0,4.0,1.0,2.0,16.0,4.0,12.0,13.0,24.0,4.0,34.0,10.0,13.0,8.0,5.0,0.0,6.0,6.0,5.0,5.0,8.0,6.0,9.0,2.0,4.0,7.0,6.0,4.0,4.0,12.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,8.0,6.0,1.0,5.0
BÓBRECKI,11.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRZOZOWSKI,10.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOBROMILSKI,9.794437952377177,2.0,0.0,0.0,1.0,2.158887590475435,0.0,0.0,1.0,0.0,3.3177751809508704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1588875904754352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15888759047543521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DROHOBYCKI,77.39642219371699,2.113263483919139,0.11326348391913907,0.0,0.0,10.056631741959569,1.0,0.0,12.11326348391914,4.0,7.05663174195957,3.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,5.05663174195957,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0
GRÓDECKI,7.072330172957843,1.0180825432394607,0.0,0.0,1.0180825432394607,1.0180825432394607,0.0,0.0,0.009041271619730357,1.0090412716197303,3.0180825432394607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAROSŁAWSKI,35.41125882660844,3.8975075261550467,0.0,0.9743768815387617,2.9231306446162852,4.9232214986496565,0.0,0.9743768815387617,3.9231760716329713,1.000045427016686,5.89759838018842,0.9743768815387617,0.0,2.9231306446162852,0.9743768815387617,0.9743768815387617,0.0,0.0,1.9487537630775233,0.05133709095584882,0.9743768815387617,0.0,0.0,1.0257139724946105,0.0,0.0,0.0,0.9743768815387617,0.9743768815387617,0.0,0.0,0.0,0.0,1.9744223085554478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0257139724946105,0.9743768815387617
JAWOROWSKI,11.726297175318948,0.9657423532827079,0.0,0.0,0.9657423532827079,3.8841061725041315,1.9314847065654157,0.0,1.9420530862520657,0.010568379686650123,1.952621465938716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021136759373300246,0.0,0.0,0.0,0.021136759373300246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010568379686650123,0.9657423532827079,0.0,0.0,0.0,0.0,0.0,0.0,0.021136759373300246,0.0
KOLBUSZOWSKI,8.02602176262071,1.005204352524142,0.0,1.005204352524142,0.0,1.0,1.0,0.0,1.0,1.0,3.0208174100965683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052043525241421106
KROŚNIEŃSKI,34.73636276623622,0.7818179332103481,0.0,0.39090896660517405,0.39090896660517405,5.0,0.0,0.0,5.781817933210348,4.0,3.7818179332103483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39090896660517405,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.39090896660517405
LESKI,28.0,5.0,0.0,0.0,5.0,11.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LWOWSKI,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LWÓW (MIASTO),889.0,10.0,1.0,0.0,2.0,69.0,6.0,12.0,136.0,17.0,3.0,86.0,13.0,52.0,29.0,14.0,2.0,9.0,33.0,27.0,16.0,24.0,16.0,21.0,24.0,15.0,13.0,25.0,16.0,4.0,24.0,21.0,0.0,9.0,11.0,10.0,10.0,10.0,19.0,52.0,17.0,14.0,69.0
ŁAŃCUCKI,18.715817737376707,4.027432502397745,0.0,0.027432502397744512,4.0,3.4114875359661676,0.0,0.027432502397744512,5.274325023977445,0.054865004795489024,4.164595014386467,0.30175752637518966,0.0,0.13716251198872256,0.08229750719323353,0.08229750719323353,0.027432502397744512,0.10973000959097805,0.054865004795489024,0.054865004795489024,0.054865004795489024,0.08229750719323353,0.08229750719323353,0.13716251198872256,0.0,0.08229750719323353,0.027432502397744512,0.10973000959097805,0.027432502397744512,0.0,0.054865004795489024,0.0,0.0,0.054865004795489024,0.0,0.027432502397744512,0.0,0.054865004795489024,0.027432502397744512,0.054865004795489024,0.0,0.027432502397744512,0.13716251198872256
MOŚCISKI,9.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIŻAŃSKI,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRZEMYSKI,116.0,4.0,0.0,0.0,2.0,14.0,0.0,2.0,9.0,5.0,5.0,9.0,2.0,7.0,1.0,1.0,0.0,6.0,7.0,3.0,1.0,7.0,4.0,6.0,1.0,1.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,6.0
PRZEWORSKI,13.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RAWSKI (RAWA RUSKA),17.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
RUDECKI,7.927669827042157,1.9819174567605393,0.0,0.0,1.9819174567605393,1.9819174567605393,0.0,0.0,0.9909587283802697,0.9909587283802697,1.9819174567605393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RZESZOWSKI,100.54781949638708,2.1907495643919073,0.0,1.5816585309970814,0.609091033394826,14.588512464033832,0.0,0.9725674976022555,10.943857042812207,1.945134995204511,7.053587052403184,10.698242473624811,0.0,4.8628374880112775,2.9177024928067663,2.9177024928067663,0.9725674976022555,3.890269990409022,1.945134995204511,1.945134995204511,1.945134995204511,2.9177024928067663,2.9177024928067663,4.8628374880112775,0.0,2.9177024928067663,0.9725674976022555,3.890269990409022,0.9725674976022555,0.0,1.945134995204511,0.609091033394826,0.0,1.945134995204511,0.0,0.9725674976022555,0.0,1.945134995204511,0.9725674976022555,1.945134995204511,0.0,0.9725674976022555,5.471928521406103
SAMBORSKI,8.231107435147376,1.8867365160808607,1.8867365160808607,0.0,0.0,1.2688741838133029,0.0,0.0,1.8867365160808607,0.0,1.5943801095861754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2688741838133029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3255059257728725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANOCKI,37.0,4.0,0.0,2.0,2.0,9.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SOKALSKI,29.867354573542826,5.973470914708565,0.0,1.9911569715695216,2.9867354573542824,4.977892428923804,1.9911569715695216,0.0,1.9911569715695216,0.0,5.973470914708565,0.0,0.0,0.9955784857847608,0.0,0.0,0.0,0.9955784857847608,0.9955784857847608,0.0,0.0,0.0,0.0,0.9955784857847608,0.0,0.0,0.0,0.9955784857847608,0.0,0.0,0.0,1.9911569715695216,0.0,0.0,0.0,0.0,0.0,0.9955784857847608,0.9955784857847608,0.0,0.0,0.0,0.9955784857847608
TARNOBRZESKI,16.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
ŻÓŁKIEWSKI,17.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUBACZOWSKI,13.862443998072617,0.13675012056224561,0.0,0.025623118461238374,0.11112700210100723,2.192672328846211,0.06851529343458425,0.025623118461238374,1.1347708421149632,0.9893861932966638,2.1497801538728654,0.025623118461238374,0.0,0.07686935538371512,0.025623118461238374,0.025623118461238374,0.0,0.0,0.05124623692247675,1.927526149670851,0.025623118461238374,0.0,0.0,1.9531492681320892,0.0,0.0,0.0,0.025623118461238374,0.025623118461238374,0.0,0.0,0.0,0.0,1.0150093117579022,0.034257646717292124,0.0,0.0,0.0,0.0,0.0,0.0,1.9531492681320892,0.025623118461238374
TURCZAŃSKI,13.578032418758461,0.0,0.0,0.0,0.0,6.515606483751692,0.0,0.0,2.0,0.0,3.0312129675033845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5156064837516923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5156064837516923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BRZEZIŃSKI,84.0,2.0,0.0,0.0,2.0,10.0,2.0,0.0,16.0,26.0,0.0,4.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
KALISKI,183.0,5.0,3.0,0.0,2.0,9.0,5.0,0.0,16.0,35.0,3.0,11.0,2.0,12.0,9.0,2.0,2.0,2.0,7.0,9.0,1.0,5.0,3.0,14.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,20.0
KOLSKI,72.0,6.0,1.0,0.0,3.0,8.0,5.0,0.0,6.0,15.0,1.0,4.0,3.0,5.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
KONIŃSKI,111.0,7.0,4.0,2.0,1.0,10.0,6.0,0.0,13.0,33.0,1.0,5.0,9.0,2.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
ŁASKI,77.0,2.0,1.0,0.0,1.0,7.0,1.0,0.0,16.0,21.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ŁĘCZYCKI,65.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,19.0,23.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ŁÓDZKI,61.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,26.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ŁÓDŹ (MIASTO),1329.0,2.0,0.0,1.0,0.0,78.0,6.0,41.0,65.0,137.0,7.0,300.0,22.0,73.0,37.0,10.0,1.0,9.0,48.0,38.0,11.0,24.0,27.0,37.0,18.0,18.0,32.0,25.0,18.0,15.0,27.0,1.0,0.0,2.0,40.0,12.0,7.0,21.0,19.0,76.0,18.0,7.0,55.0
PIOTRKOWSKI,107.0,1.0,1.0,0.0,0.0,8.0,2.0,0.0,26.0,36.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
RADOMSZCZAŃSKI,90.0,2.0,1.0,0.0,0.0,16.0,4.0,0.0,10.0,21.0,2.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0,1.0,4.0,1.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SIERADZKI,50.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,8.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0
TURECKI,34.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,19.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
WIELUŃSKI,65.0,5.0,0.0,4.0,1.0,8.0,3.0,0.0,13.0,18.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
POŁUDNIOWO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PÓŁNOCNO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRASKO-WARSZAWSKI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ŚRÓDMIEJSKO-WARSZAWSKI,3286.0,38.0,5.0,11.0,6.0,227.0,9.0,99.0,280.0,233.0,18.0,230.0,45.0,204.0,145.0,54.0,8.0,46.0,55.0,70.0,51.0,102.0,67.0,75.0,88.0,113.0,68.0,60.0,131.0,33.0,129.0,25.0,2.0,22.0,90.0,50.0,32.0,18.0,17.0,257.0,83.0,12.0,204.0
BARANOWICKI,112.0,6.0,2.0,1.0,3.0,11.0,3.0,1.0,12.0,17.0,1.0,10.0,1.0,5.0,4.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,6.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0
BRASŁAWSKI,40.0,1.0,0.0,0.0,1.0,6.0,4.0,0.0,5.0,13.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
LIDZKI,77.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,7.0,17.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NIEŚWIESKI,70.0,2.0,1.0,1.0,0.0,8.0,8.0,0.0,8.0,17.0,0.0,6.0,4.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
NOWOGRÓDZKI,18.604095110118447,0.0,0.0,0.0,0.0,3.034519720578197,0.017259860289098487,0.0,7.138078882312788,0.24163804404737882,0.017259860289098487,0.05177958086729546,1.0,0.0,0.03451972057819697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.017259860289098487,2.0,0.0,0.0,0.0,0.0,0.017259860289098487,0.0,0.03451972057819697,0.017259860289098487
SŁONIMSKI,58.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,9.0,9.0,1.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
STOŁPECKI,34.39590488988155,0.0,0.0,0.0,0.0,1.965480279421803,0.9827401397109015,0.0,7.861921117687212,13.758361955952621,0.9827401397109015,2.9482204191327046,0.0,0.0,1.965480279421803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9827401397109015,0.0,0.0,0.0,0.0,0.0,0.9827401397109015,0.0,1.965480279421803,0.9827401397109015
WOŁOŻYŃSKI,16.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),14.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRZESKI (BRZEŚĆ N.BUG.),192.23039853506708,1.0,1.0,0.0,0.0,20.021942717625436,9.010971358812718,3.0,10.06582815287631,24.06582815287631,4.021942717625437,20.021942717625436,3.0,10.0,10.0,4.0,0.0,3.0,6.0,5.0,7.0,6.0,2.0,9.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,1.0,0.010971358812718554,1.0,3.0109713588127187,1.0,0.0,4.0,1.0,1.0,3.0,0.0,7.0
