District,Roman Catholic,% Roman Catholic,Greek Catholic,% Greek Catholic,Orthodox,% Orthodox,Evangelical,% Evangelical,Mosaic (Jewish),% Mosaic (Jewish),Other Christian denominations,% Other Christian,Other or unknown,% Other
KOWELSKI,35191.0,0.137952527,2412.0,0.009455301,185305.0,0.726415649,3398.0,0.013320528,26719.0,0.104741371,1833.0,0.007185558,237.0,0.000929066
KRZEMIENIECKI,25082.0,0.103204516,716.0,0.002946114,194517.0,0.800376082,1198.0,0.004929392,18751.0,0.077154449,2571.0,0.010578854,197.0,0.000810593
LUBOMELSKI,10998.0,0.128621049,107.0,0.00125136,65578.0,0.766931362,930.0,0.010876303,6861.0,0.080239045,931.0,0.010887997,102.0,0.001192885
ŁUCKI,55802.0,0.191888035,916.0,0.003149877,176461.0,0.606801809,18982.0,0.065273981,34354.0,0.118134145,4110.0,0.014133182,180.0,0.000618971
RÓWIEŃSKI,36444.0,0.144168806,501.0,0.001981906,166469.0,0.658534656,7752.0,0.030666134,37713.0,0.149188843,3686.0,0.014581446,222.0,0.00087821
WŁODZIMIERSKI,38483.0,0.255915251,1636.0,0.01087954,88005.0,0.5852408,2965.0,0.019717504,17331.0,0.115252637,1926.0,0.012808065,28.0,0.000186202
KOSTOPOLSKI,34450.0,0.215849425,1303.0,0.008164058,102609.0,0.642905477,6694.0,0.04194183,10786.0,0.067580607,3643.0,0.022825529,117.0,0.000733074
ZDOŁBUNOWSKI,17901.0,0.151275204,198.0,0.00167323,86750.0,0.733094461,1064.0,0.008991499,10850.0,0.091689624,1438.0,0.012152044,133.0,0.001123937
SARNEŃSKI,28192.0,0.155512897,450.0,0.002482293,132241.0,0.729468679,1700.0,0.009377551,16088.0,0.088744732,2478.0,0.01366916,135.0,0.000744688
OSZMIAŃSKI,81062.93238422534,0.774891335018052,28.89091716922335,0.0002761722621746,15039.216744365369,0.1437618703176273,65.75174252306005,0.0006285298729246,7029.459018828964,0.0671955322364821,754.1525619690372,0.0072090449599528,238.1010070153235,0.0022760394056922
ŚWIĘCIAŃSKI,117524.0,0.861139403,45.0,0.000329731,1933.0,0.014163766,188.0,0.001377542,7678.0,0.056259388,8687.0,0.063652684,420.0,0.003077487
WILNO (MIASTO),125999.0,0.0,277.0,0.0,9321.0,0.0,975.0,0.0,55006.0,0.0,0.0,0.0,0.0,0.0
DZIŚNIEŃSKI,56895.0,0.355847291,132.0,0.000825588,87986.0,0.550304592,356.0,0.002226586,11948.0,0.074728244,2174.0,0.013597188,395.0,0.00247051
WILEJSKI,53168.0,0.405645838,110.0,0.000839246,70554.0,0.538292515,293.0,0.002235447,6113.0,0.0466392,611.0,0.004661631,221.0,0.001686122
WILEŃSKO-TROCKI,201359.06761577463,0.940358132981948,123.10908283077664,0.0005745437378253,2921.7832556346293,0.0139011856823726,456.24825747694,0.0021285251270753,6639.540981171035,0.0310875707635178,2392.8474380309626,0.0111708650400471,972.8989929846764,0.0045406535943077
POSTAWSKI,50751.0,0.507982424,18.0,0.000180168,44459.0,0.445003854,44.0,0.00044041,2769.0,0.027715776,1568.0,0.015694596,298.0,0.002982774
MOŁODECZAŃSKI,21704.0,0.237760859,222.0,0.002431944,62852.0,0.688524949,193.0,0.002114258,5910.0,0.064742291,215.0,0.002355261,189.0,0.002070439
