District,Polish,% Polish,Belarusian,% Belarusian,Ruthenian,% Ruthenian,Local (Tutejszy),% Local (Tutejszy),German,% German,Jewish,% Jewish,Other and unknown: total,% Other: total,Minorities total (excluding Polish nationality),% Minorities total
RADZYŃSKI,73342.87617232112,0.8298489061759093,121.47476096963314,0.001374444105496631,800.5385886851233,0.009057813345049274,0.0,0.0,468.9722329237476,0.005306256525896467,13215.856576638858,0.14953277921846705,50.780432864354836,0.0005745626753544582,14657.622592081716,0.16584585587026388
SIEDLECKI,106668.92890396324,1.2188179289230026,467.0576180237771,0.005473954859692631,826.7185233317126,0.011925667436289632,0.0,0.0,18.453260899753325,0.0001897773452466482,19787.64148155201,0.21484185171413078,181.08804568199264,0.002011719293657498,21280.958929489247,0.23444297083032156
SOKOŁOWSKI,68933.0,0.906071321,234.0,0.00307575,18.0,0.000236596,0.0,0.0,64.0,0.000841231,6794.0,0.08930191,36.0,0.000473192,7146.0,0.093928679
TOMASZOWSKI,76837.19306014582,0.8279067014979394,2.9695151003586098,3.1996030287180624e-05,7981.066751397157,0.08599453423471336,0.0,0.0,3.9593534671448127,4.266134072162861e-05,6990.238546244167,0.075318541464611,50.48175670609636,0.0005439320199628873,15028.715922914924,0.16193166528826372
WĘGROWSKI,74615.0,0.901452182,63.0,0.000761127,6.0,7.24883e-05,0.0,0.0,1091.0,0.013180786,6966.0,0.084158894,31.0,0.000374523,8157.0,0.098547818
WŁODAWSKI,54299.0,0.707773925,94.0,0.001225267,9529.0,0.124208139,0.0,0.0,1313.0,0.017114628,11453.0,0.149286999,30.0,0.000391043,22419.0,0.292226075
ZAMOJSKI,129901.0,0.910857279,5.0,3.50597e-05,854.0,0.005988192,0.0,0.0,2.0,1.40239e-05,11756.0,0.0824323,96.0,0.000673146,12713.0,0.089142721
LUBLIN (MIASTO),59897.007100566945,0.6329578599587328,10.122400601924605,0.0001067939162814886,93.99384138398237,0.0009887039041281312,0.0,0.0,40.539670729472654,0.00042408850839503807,34558.75509645786,0.36596705362099263,262.2093694506605,0.0027765675663911846,34965.620378623906,0.3702632085129674
BÓBRECKI,28521.0,0.342467069,5.0,6.00377e-05,52628.0,0.631932854,0.0,0.0,59.0,0.000708445,2041.0,0.024507391,27.0,0.000324204,54760.0,0.657532931
BRZOZOWSKI,66524.0,0.840936959,0.0,0.0,9298.0,0.117537007,0.0,0.0,4.0,5.05644e-05,3271.0,0.041349059,10.0,0.000126411,12583.0,0.159063041
DOBROMILSKI,28255.39670844747,0.412137210954444,0.0,0.0,45643.2624692847,0.6773842785333044,0.0,0.0,613.2711007238034,0.008775567915902794,4101.118625616956,0.060392605861457074,13.224426266656092,0.0001979278925517879,50370.876621892116,0.7467503795209913
DROHOBYCKI,66838.50301009913,0.41791277112865993,6.0,3.67505e-05,81907.44189653253,0.5121269748833773,0.0,0.0,2719.5737290388815,0.016710526991276488,17580.02142569683,0.10886474654305989,158.92547922662536,0.0009799734131959268,102371.96253049486,0.6387189708309096
GRÓDECKI,27812.17267719703,0.3843723663456509,0.0,0.0,45109.703210101216,0.6223950653755883,0.0,0.0,794.1760044354593,0.01096885448792151,821.0455556385774,0.011255698397422582,19.323984673914726,0.0002670561447941493,46744.24875484917,0.6448866743855088
JAROSŁAWSKI,89734.4156159806,0.6567872201760256,0.0,0.0,39414.22356845465,0.2908840925485585,0.0,0.0,52.46542387009268,0.00039487974789852593,7045.727563660089,0.05168646693569907,39.77080017136612,0.0002927676085042096,46552.187356156195,0.3432582068406604
JAWOROWSKI,15296.685491404918,0.18920772360785945,0.0,0.0,58078.16262802409,0.7184820070198422,0.0,0.0,700.3958938573485,0.008664848447903948,3256.683958959707,0.040286499013350414,11.682226138641068,0.00014449990682102124,62046.92470697978,0.7675778534417004
KOLBUSZOWSKI,65253.126054218366,0.9722970463031394,0.0052043525241421106,7.144899449818978e-08,14.062452230289706,0.0002095573910565898,0.0,0.0,87.23190291749225,0.0012965688895969119,2105.6229936721675,0.03138570134631148,1.0364304676689948,1.540724348192258e-05,2207.958983640143,0.03290730622100271
KROŚNIEŃSKI,86758.86624706093,1.1786071435780094,0.0,0.0,12472.408754666996,0.15962199672913666,0.0,0.0,22.563635866420697,0.0002869387985240187,3814.6088449116396,0.05117929282611911,96.08181656586726,0.0012135945170212675,16405.663052010925,0.21230182302716466
LESKI,26598.0,0.287309886,1.0,1.08019e-05,60697.0,0.655645092,0.0,0.0,639.0,0.006902437,4607.0,0.049764518,34.0,0.000367266,65978.0,0.712690114
LWOWSKI,89709.0,0.599855568,1.0,6.68668e-06,52353.0,0.35006787,0.0,0.0,1893.0,0.012657889,5469.0,0.036569465,126.0,0.000842522,59842.0,0.400144432
LWÓW (MIASTO),136519.0,0.622271957,6.0,2.73488e-05,1650.0,0.007520922,0.0,0.0,19866.0,0.090551899,60431.0,0.275452623,916.0,0.004175251,82869.0,0.377728043
ŁAŃCUCKI,84795.55109023147,0.9361706734247811,4.0,4.48722e-05,3927.2451867695354,0.04397146052333893,0.0,0.0,29.124732598307524,0.00032202343167952503,4258.220005856429,0.04665232670999474,24.865410163046626,0.00027114633538274756,8243.45533538732,0.09126182897296344
MOŚCISKI,42586.0,0.506517912,0.0,0.0,37979.0,0.451722251,0.0,0.0,25.0,0.00029735,3460.0,0.041153242,26.0,0.000309244,41490.0,0.493482088
NIŻAŃSKI,58159.0,0.954599918,2.0,3.28272e-05,265.0,0.00434961,0.0,0.0,24.0,0.000393927,2468.0,0.040508822,7.0,0.000114895,2766.0,0.045400082
PRZEMYSKI,71852.0,0.490136157,1.0,6.82147e-06,59374.0,0.405017872,0.0,0.0,81.0,0.000552539,15170.0,0.103481678,118.0,0.000804933,74744.0,0.509863843
PRZEWORSKI,54716.0,0.949469008,0.0,0.0,1463.0,0.025386965,0.0,0.0,1.0,1.73527e-05,1442.0,0.025022558,6.0,0.000104116,2912.0,0.050530992
RAWSKI (RAWA RUSKA),27917.0,0.261868358,0.0,0.0,69709.0,0.653887643,0.0,0.0,1298.0,0.012175561,7668.0,0.071927735,15.0,0.000140704,78690.0,0.738131642
RUDECKI,30087.488911081746,0.4095597631834701,0.0,0.0,39675.014608160855,0.5400679881954455,0.0,0.0,25.76492693788701,0.0003507201131483451,3001.6139882638367,0.04085885354343306,8.918628555422426,0.00012140334477259523,42711.312151918006,0.5813989651967995
RZESZOWSKI,159616.5826627076,1.4587886279972095,0.0,0.0,2365.346058563469,0.034042592747524414,0.0,0.0,42.31163153527178,0.0003235663697964562,10679.17114923193,0.08789887446388614,74.05277327108611,0.0006048701475959849,13160.881612601757,0.12286990299987191
SAMBORSKI,45954.27486349672,0.47398684786688916,0.0,0.0,63931.92723969398,0.7201577321854304,0.0,0.0,262.03031836730133,0.0025178010317715256,6715.629988694029,0.07182318461968533,36.63160373419485,0.00038861745851458026,70946.2191504895,0.7948873359464137
SANOCKI,55028.0,0.538608357,0.0,0.0,44041.0,0.43106874,0.0,0.0,26.0,0.000254485,3015.0,0.029510507,57.0,0.00055791,47139.0,0.461391643
SOKALSKI,38053.000883665125,0.3829348396204277,0.0,0.0,56391.55659182042,0.567479335679184,0.0,0.0,116.48268283681702,0.0011721881356920626,4340.722198021557,0.04368154168503173,30.862933059327585,0.0003105796688469282,60879.62440573813,0.6126436461643331
TARNOBRZESKI,67214.0,0.940161137,1.0,1.39876e-05,65.0,0.000909193,0.0,0.0,22.0,0.000307727,4175.0,0.058398142,15.0,0.000209814,4278.0,0.059838863
ŻÓŁKIEWSKI,23910.49213919549,0.26402637072530155,0.0,0.0,55680.9246280869,0.6148444097428164,0.0,0.0,1037.526987781888,0.011456664658419893,3472.046446131332,0.03833931215212771,16.719324780728723,0.0001846194284856901,60207.217386780845,0.6648250059818497
LUBACZOWSKI,42047.23730433572,0.5050676896869939,0.0,0.0,38204.8959852592,0.46461055986056543,0.0,0.0,130.19775089921256,0.0015955632031276726,4247.92893347779,0.05129781011009488,31.304360460655655,0.0003796039951080246,42614.32703009686,0.517883537135331
