District,Polish,% Polish,Ukrainian,% Ukrainian,Ruthenian,% Ruthenian,Belarusian,% Belarusian,Russian,% Russian,German,% German,Jewish,% Jewish,Hebrew,% Hebrew,Other and unknown: total,% Other: total,Minorities total (excluding Polish nationality),% Minorities total
KROTOSZYŃSKI,69733.0,0.924154474,15.0,0.000198791,2.0,2.65055e-05,6.0,7.95165e-05,1.0,1.32528e-05,5625.0,0.074546756,44.0,0.000583121,0.0,0.0,30.0,0.000397583,5723.0,0.075845526
LESZCZYŃSKI,51240.0,0.837104442,7.0,0.000114359,5.0,8.16847e-05,3.0,4.90108e-05,6.0,9.80216e-05,9814.0,0.16033066,113.0,0.001846073,2.0,3.26739e-05,21.0,0.000343076,9971.0,0.162895558
MIĘDZYCHODZKI,28013.0,0.902713328,2.0,6.44496e-05,9.0,0.000290023,2.0,6.44496e-05,1.0,3.22248e-05,2992.0,0.096416602,1.0,3.22248e-05,6.0,0.000193349,6.0,0.000193349,3019.0,0.097286672
MOGILEŃSKI,81347.0,0.912105039,36.0,0.000403651,6.0,6.72751e-05,9.0,0.000100913,10.0,0.000112125,7719.0,0.086549458,32.0,0.000358801,3.0,3.36376e-05,24.0,0.000269101,7839.0,0.087894961
NOWOTOMYSKI,70946.0,0.812380483,6.0,6.87041e-05,0.0,0.0,12.0,0.000137408,6.0,6.87041e-05,16289.0,0.186520251,25.0,0.000286267,0.0,0.0,47.0,0.000538182,16385.0,0.187619517
OBORNICKI,42296.0,0.839406208,40.0,0.00079384,2.0,3.9692e-05,3.0,5.9538e-05,8.0,0.000158768,7960.0,0.157974121,26.0,0.000515996,22.0,0.000436612,31.0,0.000615226,8092.0,0.160593792
OSTROWSKI (OSTRÓW WIELKOPOLSKI),100017.0,0.960538194,43.0,0.000412961,2.0,1.92075e-05,9.0,8.64337e-05,19.0,0.000182471,3985.0,0.038270941,6.0,5.76225e-05,0.0,0.0,45.0,0.000432169,4109.0,0.039461806
POZNAŃ (MIASTO),238167.0,0.0,238.0,0.0,37.0,0.0,20.0,0.0,216.0,0.0,6387.0,0.0,984.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0
RAWICKI,44834.0,0.898801171,72.0,0.001443406,11.0,0.00022052,37.0,0.000741751,20.0,0.000400946,4812.0,0.096467664,61.0,0.001222886,0.0,0.0,35.0,0.000701656,5048.0,0.101198829
SZAMOTULSKI,62933.0,0.929010068,2.0,2.95238e-05,0.0,0.0,0.0,0.0,2.0,2.95238e-05,4709.0,0.069513743,78.0,0.001151427,4.0,5.90476e-05,14.0,0.000206666,4809.0,0.070989932
SZUBIŃSKI,38091.0,0.796466283,19.0,0.000397282,1.0,2.09096e-05,8.0,0.000167277,1.0,2.09096e-05,9638.0,0.201526398,29.0,0.000606377,6.0,0.000125457,32.0,0.000669106,9734.0,0.203533717
ŚREDZKI,47833.0,0.958538736,9.0,0.000180353,3.0,6.01178e-05,4.0,8.01571e-05,7.0,0.000140275,2016.0,0.040399182,17.0,0.000340668,0.0,0.0,13.0,0.000260511,2069.0,0.041461264
ŚREMSKI,54269.0,0.947036856,6.0,0.000104705,0.0,0.0,1.0,1.74508e-05,2.0,3.49016e-05,2996.0,0.052282563,20.0,0.000349016,0.0,0.0,10.0,0.000174508,3035.0,0.052963144
WĄGROWIECKI,47159.0,0.869146132,5.0,9.21506e-05,0.0,0.0,0.0,0.0,5.0,9.21506e-05,7039.0,0.12972963,22.0,0.000405463,14.0,0.000258022,15.0,0.000276452,7100.0,0.130853868
WOLSZTYŃSKI,37993.0,0.793305771,1.0,2.08803e-05,1.0,2.08803e-05,1.0,2.08803e-05,2.0,4.17606e-05,9857.0,0.205817255,12.0,0.000250564,0.0,0.0,25.0,0.000522008,9899.0,0.206694229
WRZESIŃSKI,41119.0,0.940981281,9.0,0.000205959,0.0,0.0,2.0,4.57687e-05,16.0,0.000366149,2506.0,0.057348162,28.0,0.000640762,14.0,0.000320381,4.0,9.15374e-05,2579.0,0.059018719
WYRZYSKI,53057.0,0.793399429,11.0,0.000164491,0.0,0.0,6.0,8.97223e-05,15.0,0.000224306,13736.0,0.205404274,17.0,0.000254213,3.0,4.48612e-05,28.0,0.000418704,13816.0,0.206600571
ŻNIŃSKI,36719.0,0.884347679,6.0,0.000144505,3.0,7.22526e-05,2.0,4.81684e-05,3.0,7.22526e-05,4738.0,0.114110932,27.0,0.000650273,6.0,0.000144505,17.0,0.000409431,4802.0,0.115652321
POZNAŃSKI,86466.0,0.948279266,27.0,0.000296111,5.0,5.48354e-05,6.0,6.58025e-05,9.0,9.87037e-05,4596.0,0.050404685,8.0,8.77366e-05,0.0,0.0,65.0,0.00071286,4716.0,0.051720734
GNIEZNO (MIASTO),29873.0,0.973854931,5.0,0.000162999,1.0,3.25998e-05,0.0,0.0,10.0,0.000325998,675.0,0.02200489,94.0,0.003064385,8.0,0.000260799,9.0,0.000293399,802.0,0.026145069
INOWROCŁAW (MIASTO),33498.0,0.974799208,9.0,0.000261902,1.0,2.91002e-05,3.0,8.73007e-05,26.0,0.000756606,753.0,0.021912467,51.0,0.001484111,0.0,0.0,23.0,0.000669305,866.0,0.025200792
DOLIŃSKI,21158.0,0.178740084,40900.0,0.345517981,42980.0,0.363089556,3.0,2.53436e-05,19.0,0.00016051,4013.0,0.033901312,8368.0,0.070691796,663.0,0.005600939,269.0,0.002272478,97215.0,0.821259916
HORODEŃSKI,27751.0,0.298738347,32648.0,0.351454346,27309.0,0.293980236,2.0,2.15299e-05,7.0,7.53547e-05,16.0,0.000172239,4748.0,0.05111202,283.0,0.003046483,130.0,0.001399445,65143.0,0.701261653
KAŁUSKI,18637.0,0.182265384,47452.0,0.464069162,30054.0,0.293920901,4.0,3.9119e-05,7.0,6.84583e-05,944.0,0.009232093,4889.0,0.047813246,220.0,0.002151547,45.0,0.000440089,83615.0,0.817734616
KOŁOMYJSKI,52006.0,0.295488636,73447.0,0.4173125,37086.0,0.210715909,2.0,1.13636e-05,17.0,9.65909e-05,1875.0,0.010653409,10766.0,0.061170455,425.0,0.002414773,376.0,0.002136364,123994.0,0.704511364
KOSOWSKI (KOSÓW HUCULSKI),6718.0,0.071504598,54691.0,0.5821164,25147.0,0.267657953,2.0,2.12875e-05,8.0,8.51499e-05,25.0,0.000266093,5756.0,0.061265327,974.0,0.010366996,631.0,0.006716196,87234.0,0.928495402
NADWÓRNIAŃSKI,16907.0,0.12016176,93039.0,0.661248596,19089.0,0.135669713,5.0,3.55361e-05,30.0,0.000213217,343.0,0.002437776,10596.0,0.075308098,424.0,0.003013461,269.0,0.001911842,123795.0,0.87983824
ROHATYŃSKI,36152.0,0.284097696,59810.0,0.470012259,25065.0,0.196971364,5.0,3.92921e-05,10.0,7.85842e-05,32.0,0.00025147,5665.0,0.044517964,446.0,0.003504857,67.0,0.000526514,91100.0,0.715902304
STANISŁAWOWSKI,49032.0,0.247188179,97145.0,0.489743344,23069.0,0.116299235,6.0,3.02482e-05,65.0,0.000327689,1706.0,0.008600568,24439.0,0.123205904,2557.0,0.012890769,340.0,0.001714064,149327.0,0.752811821
STRYJSKI,25186.0,0.16501235,87124.0,0.570814579,19059.0,0.124869784,2.0,1.31035e-05,37.0,0.000242415,5497.0,0.036014964,14379.0,0.094207599,1034.0,0.006774508,313.0,0.002050697,127445.0,0.83498765
ŚNIATYŃSKI,17206.0,0.220519064,23756.0,0.304466517,32251.0,0.413341878,1.0,1.28164e-05,10.0,0.000128164,346.0,0.004434476,3866.0,0.049548222,475.0,0.006087792,114.0,0.00146107,60819.0,0.779480936
TŁUMACKI,44958.0,0.387475437,37446.0,0.322732444,29213.0,0.251775434,2.0,1.72372e-05,8.0,6.89489e-05,502.0,0.004326542,3435.0,0.029604923,242.0,0.002085703,222.0,0.001913331,71070.0,0.612524563
ŻYDACZOWSKI,16464.0,0.196427932,46292.0,0.55229846,14806.0,0.176646742,2.0,2.38615e-05,7.0,8.35153e-05,1438.0,0.017156424,4349.0,0.051886849,379.0,0.004521756,80.0,0.00095446,67353.0,0.803572068
BIELSKI (BIELSKO),52895.0,0.845184073,16.0,0.000255656,8.0,0.000127828,1.0,1.59785e-05,7.0,0.00011185,9059.0,0.144749457,316.0,0.005049214,64.0,0.001022626,218.0,0.003483318,9689.0,0.154815927
BIELSKO (MIASTO),9683.0,0.43359305,14.0,0.000626903,4.0,0.000179115,5.0,0.000223894,21.0,0.000940355,10220.0,0.457639262,1732.0,0.077556869,543.0,0.024314884,110.0,0.004925667,12649.0,0.56640695
CIESZYŃSKI,77717.0,0.958439701,25.0,0.000308311,18.0,0.000221984,3.0,3.69973e-05,9.0,0.000110992,2531.0,0.031213388,481.0,0.0059319,48.0,0.000591957,255.0,0.00314477,3370.0,0.041560299
TARNOGÓRSKI,59186.0,0.916305425,8.0,0.000123854,1.0,1.54818e-05,1.0,1.54818e-05,7.0,0.000108373,5210.0,0.080660144,66.0,0.001021798,1.0,1.54818e-05,112.0,0.001733961,5406.0,0.083694575
KATOWICE (MIASTO),107040.0,0.849132939,72.0,0.000571166,4.0,3.17314e-05,2.0,1.58657e-05,44.0,0.000349046,16936.0,0.134350854,1388.0,0.011010805,189.0,0.00149931,383.0,0.003038284,19018.0,0.150867061
KATOWICKI,202475.0,0.941109484,7.0,3.25362e-05,6.0,2.78882e-05,2.0,9.29606e-06,15.0,6.97204e-05,12171.0,0.05657115,262.0,0.001217783,24.0,0.000111553,183.0,0.000850589,12670.0,0.058890516
LUBLINIECKI,44196.0,0.977095861,2.0,4.42165e-05,4.0,8.8433e-05,3.0,6.63247e-05,1.0,2.21082e-05,920.0,0.020339583,28.0,0.000619031,1.0,2.21082e-05,77.0,0.001702335,1036.0,0.022904139
PSZCZYŃSKI,156750.0,0.967503009,11.0,6.78949e-05,7.0,4.32059e-05,1.0,6.17227e-06,11.0,6.78949e-05,5037.0,0.031089714,65.0,0.000401197,9.0,5.55504e-05,124.0,0.000765361,5265.0,0.032496991
RYBNICKI,207866.0,0.976680809,14.0,6.57805e-05,4.0,1.87944e-05,4.0,1.87944e-05,19.0,8.92735e-05,4584.0,0.021538418,51.0,0.000239629,14.0,6.57805e-05,273.0,0.00128272,4963.0,0.023319191
ŚWIĘTOCHŁOWICKI,189074.0,0.939843719,9.0,4.47369e-05,0.0,0.0,6.0,2.98246e-05,13.0,6.462e-05,11948.0,0.059390782,30.0,0.000149123,7.0,3.47954e-05,89.0,0.000442399,12102.0,0.060156281
CHORZÓW,88753.0,0.8703237,29.0,0.000284378,2.0,1.96123e-05,2.0,1.96123e-05,7.0,6.86429e-05,11929.0,0.116977358,966.0,0.009472724,182.0,0.001784716,107.0,0.001049256,13224.0,0.1296763
BORSZCZOWSKI,46153.0,0.44688556,15562.0,0.150682146,37050.0,0.35874396,1.0,9.6827e-06,14.0,0.000135558,23.0,0.000222702,3983.0,0.038566186,319.0,0.003088781,172.0,0.001665424,57124.0,0.55311444
BRODZKI,32843.0,0.359931177,24167.0,0.264849641,26323.0,0.288477556,10.0,0.000109591,16.0,0.000175346,165.0,0.001808259,7399.0,0.081086709,241.0,0.002641154,84.0,0.000920568,58405.0,0.640068823
BRZEŻAŃSKI,48168.0,0.463938974,16913.0,0.162900678,34844.0,0.335606411,0.0,0.0,10.0,9.63168e-05,6.0,5.77901e-05,3434.0,0.033075204,282.0,0.002716135,167.0,0.001608491,55656.0,0.536061026
BUCZACKI,60523.0,0.435223138,47911.0,0.344529778,22425.0,0.161259007,0.0,0.0,8.0,5.75283e-05,9.0,6.47193e-05,7525.0,0.054112554,534.0,0.003840014,127.0,0.000913262,78539.0,0.564776862
CZORTKOWSKI,36486.0,0.434315779,26023.0,0.309768117,14843.0,0.176685554,5.0,5.95181e-05,19.0,0.000226169,102.0,0.00121417,5742.0,0.068350633,732.0,0.008713456,56.0,0.000666603,47522.0,0.565684221
KAMIONECKI,41693.0,0.507763881,13349.0,0.162572615,21829.0,0.26584745,0.0,0.0,8.0,9.74291e-05,429.0,0.005224635,4193.0,0.051065022,544.0,0.006625178,66.0,0.00080379,40418.0,0.492236119
PODHAJECKI,46710.0,0.488276554,31293.0,0.327117067,13738.0,0.143608292,1.0,1.04534e-05,5.0,5.22668e-05,381.0,0.003982731,3294.0,0.034433375,170.0,0.001777072,71.0,0.000742189,48953.0,0.511723446
PRZEMYŚLAŃSKI,52269.0,0.581360947,19519.0,0.217099702,13258.0,0.14746185,0.0,0.0,9.0,0.000100102,367.0,0.00408195,4227.0,0.047014726,218.0,0.002424701,41.0,0.000456022,37639.0,0.418639053
RADZIECHOWSKI,25427.0,0.366843161,24652.0,0.355661997,15318.0,0.220997504,1.0,1.44273e-05,1.0,1.44273e-05,583.0,0.008411121,2983.0,0.04303666,294.0,0.004241629,54.0,0.000779075,43886.0,0.633156839
SKAŁACKI,60091.0,0.673552654,10332.0,0.115810122,15037.0,0.16854789,3.0,3.36266e-05,1.0,1.12089e-05,84.0,0.000941546,2816.0,0.031564199,838.0,0.009393039,13.0,0.000145715,29124.0,0.326447346
TARNOPOLSKI,93874.0,0.660061876,23044.0,0.162030657,19330.0,0.135916186,2.0,1.40627e-05,18.0,0.000126564,34.0,0.000239066,4760.0,0.033469273,1076.0,0.007565743,82.0,0.000576572,48346.0,0.339938124
TREMBOWELSKI,50178.0,0.595083075,21025.0,0.249344766,9843.0,0.116732487,0.0,0.0,4.0,4.74378e-05,5.0,5.92972e-05,2765.0,0.032791357,408.0,0.004838652,93.0,0.001102928,34143.0,0.404916925
ZALESZCZYCKI,27549.0,0.382513434,31614.0,0.438955305,9533.0,0.132364172,1.0,1.38848e-05,11.0,0.000152733,26.0,0.000361006,3027.0,0.042029408,234.0,0.003249052,26.0,0.000361006,44472.0,0.617486566
ZBARASKI,32740.0,0.499245185,16311.0,0.248722914,13298.0,0.202778328,0.0,0.0,44.0,0.000670946,7.0,0.000106741,2858.0,0.043581024,284.0,0.004330655,37.0,0.000564205,32839.0,0.500754815
ZBOROWSKI,39624.0,0.486703598,22150.0,0.272069571,17024.0,0.209106654,6.0,7.36983e-05,4.0,4.91322e-05,12.0,0.000147397,2317.0,0.028459828,205.0,0.002518025,71.0,0.000872097,41789.0,0.513296402
ZŁOCZOWSKI,56628.0,0.477434259,28828.0,0.243050696,26553.0,0.223870027,3.0,2.52932e-05,16.0,0.000134897,405.0,0.003414581,5695.0,0.048014906,371.0,0.003127925,110.0,0.000927417,61981.0,0.522565741
KOPYCZYNIECKI,38158.0,0.430609159,29270.0,0.330308981,15926.0,0.179723294,3.0,3.38547e-05,5.0,5.64245e-05,37.0,0.000417541,4872.0,0.054980026,292.0,0.00329519,51.0,0.00057553,50456.0,0.569390841
BŁOŃSKI,130553.0,0.9077275,38.0,0.000264212,4.0,2.78118e-05,29.0,0.000201635,128.0,0.000889977,775.0,0.00538853,11059.0,0.076892591,544.0,0.003782401,694.0,0.004825342,13271.0,0.0922725
CIECHANOWSKI,71748.0,0.910935338,32.0,0.000406282,0.0,0.0,4.0,5.07853e-05,10.0,0.000126963,1882.0,0.023894468,4532.0,0.057539708,306.0,0.003885073,249.0,0.003161383,7015.0,0.089064662
GOSTYNIŃSKI,69357.0,0.850317534,16.0,0.00019616,3.0,3.678e-05,1.0,1.226e-05,13.0,0.00015938,7532.0,0.092342398,4144.0,0.050805483,384.0,0.004707844,116.0,0.001422161,12209.0,0.149682466
GRÓJECKI,114288.0,0.863482853,53.0,0.000400432,3.0,2.2666e-05,20.0,0.000151106,68.0,0.000513762,904.0,0.006830013,15568.0,0.117621282,899.0,0.006792236,554.0,0.004185649,18069.0,0.136517147
KUTNOWSKI,96770.0,0.896001926,24.0,0.000222218,1.0,9.25909e-06,10.0,9.25909e-05,32.0,0.000296291,589.0,0.005453603,9609.0,0.088970575,605.0,0.005601748,362.0,0.00335179,11232.0,0.103998074
LIPNOWSKI,84609.0,0.809655502,29.0,0.000277512,1.0,9.56938e-06,3.0,2.87081e-05,35.0,0.000334928,15407.0,0.147435407,3564.0,0.034105263,544.0,0.005205742,308.0,0.002947368,19891.0,0.190344498
ŁOWICKI,97906.0,0.934351291,12.0,0.00011452,4.0,3.81734e-05,5.0,4.77168e-05,24.0,0.00022904,701.0,0.006689889,5428.0,0.051801307,229.0,0.002185427,476.0,0.004542635,6879.0,0.065648709
MAKOWSKI (MAKÓW MAZOWIECKI),57875.0,0.882765669,34.0,0.000518601,0.0,0.0,4.0,6.10119e-05,12.0,0.000183036,241.0,0.003675966,6389.0,0.097451229,731.0,0.011149921,275.0,0.004194567,7686.0,0.117234331
MIŃSKI,95195.0,0.856586253,32.0,0.000287943,2.0,1.79965e-05,10.0,8.99823e-05,27.0,0.000242952,769.0,0.006919637,14277.0,0.128467692,407.0,0.003662279,414.0,0.003725266,15938.0,0.143413747
MŁAWSKI,94997.0,0.921129437,24.0,0.000232714,2.0,1.93928e-05,3.0,2.90892e-05,8.0,7.75712e-05,162.0,0.001570818,6753.0,0.065479827,812.0,0.007873481,370.0,0.00358767,8134.0,0.078870563
NIESZAWSKI,104638.0,0.887710606,67.0,0.000568404,4.0,3.39345e-05,5.0,4.24182e-05,60.0,0.000509018,8890.0,0.075419516,3455.0,0.029310959,223.0,0.001891851,532.0,0.004513294,13236.0,0.112289394
PŁOCKI,112267.0,0.876100325,47.0,0.000366775,2.0,1.56074e-05,5.0,3.90186e-05,158.0,0.001232988,3945.0,0.030785679,10378.0,0.080987015,960.0,0.007491572,382.0,0.002981021,15877.0,0.123899675
PŁOŃSKI,72891.0,0.895202889,32.0,0.000393005,2.0,2.45628e-05,21.0,0.000257909,11.0,0.000135095,1486.0,0.018250147,5403.0,0.066356357,1243.0,0.015265769,335.0,0.004114266,8533.0,0.104797111
PRZASNYCKI,65270.0,0.944327093,27.0,0.000390636,0.0,0.0,2.0,2.8936e-05,13.0,0.000188084,4.0,5.7872e-05,3189.0,0.046138488,322.0,0.0046587,291.0,0.004210191,3848.0,0.055672907
PUŁTUSKI,99140.0,0.838060137,24.0,0.000202879,2.0,1.69066e-05,8.0,6.76264e-05,29.0,0.000245146,1439.0,0.012164298,16684.0,0.141034853,559.0,0.004725395,412.0,0.003482759,19157.0,0.161939863
RADZYMIŃSKI,86477.0,0.888419733,22.0,0.000226017,5.0,5.13674e-05,20.0,0.00020547,139.0,0.001428014,1186.0,0.012184347,8525.0,0.087581417,463.0,0.004756621,501.0,0.005147013,10861.0,0.111580267
RAWSKI (RAWA MAZOWIECKA),84040.0,0.898323927,13.0,0.00013896,2.0,2.13785e-05,4.0,4.2757e-05,12.0,0.000128271,2258.0,0.024136309,6886.0,0.073606123,78.0,0.000833761,259.0,0.002768514,9512.0,0.101676073
RYPIŃSKI,74136.0,0.856004711,40.0,0.000461856,3.0,3.46392e-05,3.0,3.46392e-05,37.0,0.000427217,7337.0,0.084716016,4329.0,0.049984412,466.0,0.005380627,256.0,0.002955881,12471.0,0.143995289
SIERPECKI,72917.0,0.876743459,25.0,0.000300596,0.0,0.0,1.0,1.20239e-05,21.0,0.000252501,2418.0,0.029073682,6513.0,0.07831137,1009.0,0.01213207,264.0,0.003174298,10251.0,0.123256541
SKIERNIEWICKI,65354.0,0.919895841,26.0,0.000365965,1.0,1.40756e-05,2.0,2.81512e-05,17.0,0.000239285,949.0,0.013357731,4021.0,0.056597931,451.0,0.006348089,224.0,0.003152931,5691.0,0.080104159
SOCHACZEWSKI,66137.0,0.879703649,47.0,0.000625158,6.0,7.98074e-05,10.0,0.000133012,24.0,0.00031923,4834.0,0.06429816,3740.0,0.049746612,38.0,0.000505447,345.0,0.004588925,9044.0,0.120296351
WARSZAWSKI,284171.0,0.871497706,226.0,0.000693098,23.0,7.05366e-05,116.0,0.00035575,960.0,0.002944135,4179.0,0.012816188,32567.0,0.099876714,2157.0,0.006615103,1673.0,0.005130769,41901.0,0.128502294
WŁOCŁAWSKI,126908.0,0.858728161,31.0,0.000209763,2.0,1.35331e-05,12.0,8.11985e-05,65.0,0.000439825,5705.0,0.038603115,13144.0,0.088939412,1461.0,0.009885916,458.0,0.003099076,20878.0,0.141271839
DUBIEŃSKI,33987.0,0.149914648,157639.0,0.695336312,534.0,0.002355442,107.0,0.000471971,2751.0,0.012134498,2789.0,0.012302114,15698.0,0.06924295,1732.0,0.00763975,11472.0,0.050602314,192722.0,0.850085352
HOROCHOWSKI,21100.0,0.17288705,83119.0,0.681052071,1105.0,0.009054037,15.0,0.000122905,403.0,0.003302061,4977.0,0.04078004,7520.0,0.061616617,2473.0,0.020263018,1333.0,0.010922201,100945.0,0.82711295
KOWELSKI,36720.0,0.143946373,182807.0,0.716623219,2433.0,0.009537623,237.0,0.000929066,3120.0,0.012230738,1813.0,0.007107156,22825.0,0.08947647,3651.0,0.014312315,1489.0,0.005837041,218375.0,0.856053627
KRZEMIENIECKI,25758.0,0.105986043,195817.0,0.0,183.0,0.805725172,56.0,0.000752987,1754.0,0.007217157,118.0,0.000485533,13881.0,0.057115935,4798.0,0.019742256,667.0,0.002744495,217274.0,0.894013957
LUBOMELSKI,12150.0,0.14209363,65741.0,0.768837639,165.0,0.001929667,114.0,0.001333224,371.0,0.004338826,8.0,9.35596e-05,6765.0,0.07911633,53.0,0.000619832,140.0,0.001637293,73357.0,0.85790637
ŁUCKI,56446.0,0.194102577,171793.0,0.590749815,245.0,0.000842489,220.0,0.000756521,3909.0,0.013441997,17619.0,0.060586991,29887.0,0.102773336,4255.0,0.014631798,6431.0,0.022114475,234359.0,0.805897423
RÓWIEŃSKI,36990.0,0.146328727,160371.0,0.63441158,113.0,0.000447017,140.0,0.000553826,4093.0,0.016191497,7458.0,0.029503099,33149.0,0.131134117,4335.0,0.017148825,6138.0,0.024281312,215797.0,0.853671273
WŁODZIMIERSKI,40286.0,0.267905356,87212.0,0.579967282,962.0,0.006397383,77.0,0.000512057,1228.0,0.008166305,2778.0,0.018473938,14446.0,0.096067139,2790.0,0.018553739,595.0,0.003956801,110088.0,0.732094644
KOSTOPOLSKI,34951.0,0.218988484,103980.0,0.651495595,1366.0,0.00855879,212.0,0.001328304,588.0,0.003684164,7545.0,0.047273844,6884.0,0.043132292,3597.0,0.022537312,479.0,0.003001216,124651.0,0.781011516
ZDOŁBUNOWSKI,17826.0,0.150641405,81561.0,0.689244004,89.0,0.000752108,56.0,0.000473237,2405.0,0.020323829,856.0,0.007233762,9694.0,0.081920665,1093.0,0.009236568,4754.0,0.040174422,100508.0,0.849358595
SARNEŃSKI,30426.0,0.167836102,128284.0,0.707641049,1353.0,0.007463428,1183.0,0.006525672,2765.0,0.015252311,922.0,0.005085942,13408.0,0.073961298,2611.0,0.014402815,332.0,0.001831381,150858.0,0.832163898
OSZMIAŃSKI,84631.45877388596,0.8090033529863547,18.92853193845668,0.0001809408255152,56.78559581537004,0.0005428214803073,10110.824770705096,0.0966507169126991,911.5582486151504,0.008713706839612,9.962385230766673,9.523173553097862e-05,5423.522519629377,0.0518441720455893,1272.1965939689042,0.0121610966022976,1783.2669563072343,0.0170464859401093,19587.045602210357,0.1872351700903125
ŚWIĘCIAŃSKI,68441.0,0.501491116,27.0,0.000197838,242.0,0.001773219,8062.0,0.05907309,8752.0,0.064128961,105.0,0.000769372,6594.0,0.048316541,1060.0,0.00776699,43192.0,0.316482872,68034.0,0.498508884
WILNO (MIASTO),128628.0,0.0,143.0,0.0,70.0,0.0,1737.0,0.0,7372.0,0.0,561.0,0.0,47523.0,0.0,7073.0,0.0,0.0,0.0,0.0,0.0
DZIŚNIEŃSKI,62282.0,0.389540047,82.0,0.000512865,109.0,0.000681736,79984.0,0.500256433,5067.0,0.03169133,200.0,0.001250891,10955.0,0.068517569,807.0,0.005047346,400.0,0.002501783,97604.0,0.610459953
WILEJSKI,59477.0,0.453780423,17.0,0.000129702,46.0,0.000350958,64337.0,0.490859846,883.0,0.006736858,128.0,0.000976577,4698.0,0.035843442,1236.0,0.009430076,248.0,0.001892119,71593.0,0.546219577
WILEŃSKO-TROCKI,180865.54122611403,0.8448707180136452,20.07146806154332,9.393547448472336e-05,151.21440418462996,0.0007061045196926,5587.175229294903,0.0262377630873008,3717.441751384849,0.0173498461603879,171.03761476923333,0.000797666564469,6122.477480370623,0.0286470129544106,410.8034060310957,0.0019389373977023,17819.733043692766,0.0831194930598906,33999.95439778964,0.1588907589096874
POSTAWSKI,47917.0,0.479616043,17.0,0.000170158,27.0,0.000270251,47707.0,0.477514088,1364.0,0.013652697,3.0,3.00279e-05,2195.0,0.021970433,488.0,0.004884543,189.0,0.001891759,51990.0,0.520383957
MOŁODECZAŃSKI,35523.0,0.38914389,23.0,0.000251958,32.0,0.00035055,49012.0,0.536911869,735.0,0.008051706,65.0,0.000712056,4822.0,0.052823575,967.0,0.010593197,106.0,0.001161198,55762.0,0.61085611
